apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Suvalkijos,1957 05 08,Vedęs,Nebuvo,"Marijampolės savivaldybė, mero patarėjas",Eugenijus MISIŪNAS,Marijampolė ,"1981 - Vilniaus pedagoginis institutas, geografija fizinis lav.",Kelionės,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Suvalkijos,1943 05 26,Vedęs,Nebuvo,"Marijampolės profesinio rengimo centras, darbo ir civilinės saugos inžinierius",Jonas MATULEVIČIUS,"Meškučių k. , Marijampolės raj.","1977 - LŽŪU, inžinierius-mechanikas",Dainavimas,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Suvalkijos,1951 09 21,Vedęs,Nebuvo,"Kazlų Rūdos mokomoji miškų urėdija, privačių miškų tarnybos viršininkas",Juozas Kastantas KLIMAVIČIUS,"Kazlų Rūda , Marijampolės raj.","1982 - Lietuvos žemės ūkio akademija, miškų ūkio inžinierius",istorinės-etnografinės krašto medžiagos rinkimas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Suvalkijos,1941 11 01,Vedęs,Nebuvo,"Marijampolės savivaldybės Šešupės ŽŪB, pirmininkas",Stanislovas Algimantas JOKŪBĖNAS,"Narto k. , Marijampolės raj.","1963 - Lietuvos veterinarijos akademija, Veterinarijos gydytojas",Sportas,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Suvalkijos,1952 02 16,Vedęs,Nebuvo,"Marijampolės Pirminės sveikatos priežiūros centras, Psichikos sveikatos skyriaus vedėjas, gydytojas",Arūnas JASIONIS,Marijampolė ,"1980 - Kauno medicinos institutas, gydytojas",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Suvalkijos,1951 01 12,Vedęs,Nebuvo,"UAB 'Navininkai"", direktorius",Algimantas BELZUS,Vilnius ,"1975 - Kauno politechnikos institutas, Radijo aparatūros inžinierius, konstruktorius-technologas",Fizinė kultūra,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Suvalkijos,1962 04 10,Vedęs,Nebuvo,"AB ""Statybos Ritmas"", UAB ""Kraitenė"", generalinio direktoriaus pavaduotojas, konsultantas stat.gamyb.",Ritutis BALČIŪNAS,Marijampolė ,"Maskvos valstybinis industrinis universitetas;1982 - Vilniaus statybos technikumas, technikas-sant.",Oreivystė,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Šakių,1962 03 08,Vedęs,Nebuvo,"LR Seimas, Seimo Pirmininko pirmasis pavaduotojas",Arvydas VIDŽIŪNAS,"Valenčiūnų k. , Šakių raj.","1985 - Vilniaus universitetas Filologijos fakultetas, lietuvių kalbos ir literatūros dėstytojas;1980 - Šakių m. Z.Angariečio vid. mokykla",,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Šakių,1948 06 09,Išsiskyręs,Nebuvo,"Žemės ūkio ministerija, atstovas spaudai",Jonas REKEŠIUS,Vilnius ,"1973 - Vilniaus valstybinis universitetas, istorikas",Skaitymas,,Naujoji sąjunga (socialliberalai),,,Lenkų,Nėra,Neturi
Šakių,1950 10 13,,Nebuvo,"Ab ""Lietyvos kuras"" Kauno filialas,paradvėjas operatorius",Viktoras PETRAVIČIUS,Kaunas ,"1991 - VU, Ekonomistas",Bendravimas su žmonėmis,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Šakių,1941 01 13,,Nebuvo,"Valstybinė darbo inspekcija Marijampolės sk., darbo inspektorius",Juozas GRINKEVIČIUS,Marijampolė ,"1981 - Vilniaus Valstybinis V,Kapsuko universitetas, ekonomistas",Gamta,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Šakių,1950 11 18,Vedęs,Nebuvo,"Advokato R.P.Damušio kontora, advokatas",Romaldas Petras DAMUŠIS,"Šakiai , Šakių raj.","1978 - Vilniaus valstybinis universitetas, teisininkas",Gamta,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Šakių,1934 01 11,,Nebuvo,"Marijampolės apskrities viršininko administracija Kaimo reikalų departamentas, Šakių žemės ūkio skyriaus vedėjas",Algimantas BUBLAITIS,"Šakiai , Šakių raj.","1959 - Lietuvos veterinarijos akademija, zootachnija",Meno saviveikla,,Išsikėlė pats,,,Vokiečių,Nėra,Neturi
Šakių,1946 01 12,Vedęs,Nebuvo,Ūkininkas,Juozas BERTAŠIUS,"Degutinės k. , Šakių raj.","1982 - Vilniaus inžinerinis statybos institutas, Inžinierius statybininkas",Normalūs,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Šakių,1965 01 29,Vedęs,Nebuvo,"Kriūkų seniūnija, seniūnas",Mindaugas BASTYS,"Joginiškių k. , Šakių raj.","1990 - LVA, Zootechnikas",Sportas,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Šakių,1968 04 28,Vedęs,Nebuvo,"Igliaukos Anzelmo Matučio vidurinė mokykla, direktorius",Gintaras ARMINAS,"Bagotosios k. , Marijampolės raj.","1991 - Lietuvos kūno kultūros akademija, Turizmo organizatorius, kūno kultūros dėstytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Kauno - Kėdainių,1968 02 28,Vedęs,Nebuvo,"UAB ""Corpus sanum"", vyr. finansininkas",Gintautas ŠIVICKAS,"Domeikavos k. , Kauno raj.","1998 - KTU, Vadybos fakultetas, finansų vadyba;1996 - KTU, Vadybos fakultetas, gamybos vadyba",Kelionės į gamtą,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Kauno - Kėdainių,1952 03 27,Vedęs,Nebuvo,"Lietuvos sodininkystės ir daržininkystės institutas, vyresnysis mokslinis bendradarbis",Gediminas STAUGAITIS,Kaunas ,"1975 - LŽŪA, Mokslinis agronomas;1970 - Kauno IV vidurinė mokykla",Darbas sode,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Kauno - Kėdainių,1956 01 26,Vedęs,Nebuvo,"UAB draudimo kompanija ""Baltic Polis"", direktorius",Antanas NESTECKIS,"Liučiūnų k. , Kauno raj.","1979 - LŽŪU, inž. - elektrikas;1974 - Rietavo vid. mokykla",Krepšinis,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Kauno - Kėdainių,1972 01 08,Ištekėjusi,Nebuvo,"UAB ""Kaminta"", komercijos direktorė",Jurgita KAMINSKAITĖ-GAIGALIENĖ,"Gailiušių k. , Kauno raj.","1995 - KTU, polimerinių gaminių technologija",Krepšinis,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Kauno - Kėdainių,1959 06 29,,Nebuvo,"Kauno apskrities darbuotojų profesinė sąjunga ""sandrauga, pirmininkas",Kęstutis JUKNIS,Kaunas ,"Lietuvos veterinarijos akademija, zooinžinierius",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Kauno - Kėdainių,1951 02 01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Aplinkos apsaugos komiteto pirmininko pavaduotojas",Arūnas GRUMADAS,"Kretinga , Kretingos raj.","1974 - Vilniaus universitetas, fizikas",Žūklė,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Kauno - Kėdainių,1943 09 04,Vedęs,Nebuvo,"Kėdainių rajono savivaldybė, mero pavaduotojas",Algimantas DAGYS,"Vilainių k. , Kėdainių raj.","1969 - Lietuvos žemės ūkio akademija, Mokslinis agronomas",,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Kauno kaimiškoji,1969 11 29,Vedęs,Nebuvo,,Dalius TUMYNAS,Marijampolė ,"1993 - Lietuvos veterinarijos akademija, Vet. gydytojas;1988 - Marijampolės 7-oji vidurinė mokykla",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1964 10 10,,Nebuvo,"Kauno rajono savivaldybės taryba, konsultantė",Renata SMAILYTĖ,"Kačerginė , Kauno raj.","2000 - Vytauto Didžiojo universitetas, vadybos magistrė (diplomantė);1988 - Kauno medicinos institutas, gydytoja-stomatologė",Sportas,,Išsikėlė pati,,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1941 11 21,,Nebuvo,"Socialinės apsaugos ir darbo ministerija, Teisės ir personalo skyriaus viršininko pavaduotojas",Bronius SIMANAVIČIUS,Vilnius ,"1975 - Vilniaus universitetas, teisininkas",Literatūra,,Lietuvos teisingumo partija,,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1970 05 04,Netekėjusi,Nebuvo,"Kauno r. Garliavos J.Lukšos gimnazija, mokytoja",Asta SEDEREVIČIŪTĖ,"Garliava , Kauno raj.","Maryvalle institute, Anglija, katal. mokyklos;1998 - Vytauto Didžiojo universitetas, kat.teol.magistrant.;1995 - Vytauto Didžiojo universitetas, katal. teologija;1990 - Kauno J.Gruodžio konservatorija, muzikos teorija;1985 - Kauno r. Garliavos vid. mokykla",Kelionės,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1950 06 23,,Nebuvo,"Lietuvos žemės ūkio universitetas, fakulteto dekanas, Hidrotechnikos katedros docentas",Zenonas RIMKUS,"Noreikiškių k. , Kauno raj.","1973 - Lietuvos žemės ūkio akademija, Hidrotechnikos inžinierius",Darbas prie namų,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Kauno kaimiškoji,1943 02 15,Išsiskyrusi,Nebuvo,,Irena PUNIŠKIENĖ,"Samylų k. , Kauno raj.",,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Kauno kaimiškoji,1959 01 29,Vedęs,Nebuvo,"Kauno rajono savivaldybės Karmėlavos seniūnija, seniūnas",Juozas MOZERIS,"Ramučių k. , Kauno raj.","1986 - Kauno politechnikos institutas, chemikas inžinierius technologas",Fotografija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1940 08 17,Vedęs,Nebuvo,"Vytauto Didžiojo universitetas, docentas",Antanas KAROBLIS,Kaunas ,"1966 - Vilniaus universitetas, matematikas",,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1958 08 22,Vedęs,Nebuvo,"Kauno apskrities viršininko administracija, Regioninės plėtros departamento direktorius",Donatas JANKAUSKAS,"Domeikavos k. , Kauno raj.","1999 - Kauno technologijos universitetas, viešojo administravimo magistras;1981 - Kauno politechnikos institutas, gamybos automatizavimas",Kalnų slidinėjimas,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1954 04 28,Ištekėjusi,Nebuvo,"Kauno rajono savivaldybė, savivaldybės kontrolierė",Dalija DAUBARIENĖ,"Girionių k. , Kauno raj.","1975 - Vilniaus valstybinis universitetas, prekybos ekonomika",Gėlių auginimas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Kauno kaimiškoji,1953 12 26,Vedęs,Nebuvo,nedirbu,Paulius BERNOTAS,Kaunas ,"1982 - Kauno m. specialioji vidurinė milicijos mokykla prie Vidaus reikalų ministerijos, juristas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Prienų,1949 04 01,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Jonas VALATKA,Vilnius ,"1973 - Kauno politechnikos institutas, inžinierius mechanikas;1967 - Kauno politechnikumas, technikas-statybininkas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Prienų,1942 08 11,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Sigitas URBONAS,"Pošnios k. , Alytaus raj.","1965 - Kauno politechnikos institutas, autokelių, tiltų ir aerodromų statyba",Sportas,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Prienų,1948 03 21,,Nebuvo,"""Valstiečių laikraščio'' redakcija, fondo ""Kaimo vaikai'' koordinatorė",Regina ŠVOBIENĖ,Vilnius ,"1979 - Lietuvos Mokslų Akademija, radiacinė genetika;1970 - Vilniaus Valstybinis Universitetas, biofizikė",Psichologija,,Išsikėlė pati,,,Rusų,Nėra,Neturi
Prienų,1954 04 09,Ištekėjusi,Nebuvo,"Kauno visuomenės sveikatos centro Kėdainių filialas, vyriausioji gydytoja",Ona ŠULCIENĖ,"Kėdainiai , Kėdainių raj.","2000 - Kauno medicinos universitetas, visuomenės sveikatos vadyba;1978 - VU Medicinos fak., gydytoja",Lietuvos istorija,,Krikščionių demokratų sąjunga,,,Prancūzų,Nėra,Neturi
Prienų,1953 07 30,Vedęs,Nebuvo,"AB Birštono sanatorija ""Versmė"", generalinis direktorius",Antanas ŠATAS,Birštonas ,"1976 - Kauno medicinos institutas, gydomasis fakultetas, vidaus ligų gydytojas",Gamta,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Prienų,1950 12 01,Vedęs,Nebuvo,"UAB ""Konsolė"", filialo Vilniuje direktorius",Juozas PALIONIS,Vilnius ,"1974 - Lietuvos žemės ūkio akademija, Hidromelioracijos ir žemėtvarkos fakultetas, inžinierius hidrotechnikas",Medžioklė,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Prienų,1968 02 21,Vedęs,Nebuvo,"Vilniaus universitetas, dėstytojas",Arminas LYDEKA,Vilnius ,"1993 - Maskvos valstybinis V. Lomonosovo universitetas, Socialinių mokslų fakultetas, Politologas;1986 - Molėtų 2-oji vidurinė mokykla",Šokiai,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Prienų,1923 01 20,,Nebuvo,pensininkas,Juozas CIPARIS,Kaunas ,"1949 - Kauno valstybinis universitetas Cheminės-technologijos fakultetas, chemikas technologas",Turizmas,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Vilkaviškio,1956 04 06,,Nebuvo,"UAB ""Kaminta"", direktorius",Eugenijus RAMANAUSKAS,"Raseiniai , Raseinių raj.","1979 - VISI, Inžinierius-statybininkas",Turizmas,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Vilkaviškio,1959 09 27,,Nebuvo,,Sigitas PLEČKAITIS,"Geisteriškių k. , Vilkaviškio raj.",,,,Lietuvos krikščionių demokratų partija,,,,Nėra,Neturi
Vilkaviškio,1938 04 18,Vedęs,Nebuvo,"Šiaulių bankas, atstovas Vilkaviškio regionui",Jonas MAČYS,"Giedrių k. (dalis) , Vilkaviškio raj.","1964 - Lietuvos žemės ūkio akademija, Agronomas-ekonom.",Ūkininkauti,,Lietuvių tautininkų sąjunga,,,Anglų,Nėra,Neturi
Vilkaviškio,1966 04 24,,Nebuvo,"Žemės ūkio kooperatyvas ""Olrevita"", pirmininkas",Remigijus DRAGAŠIUS,"Kybartų k. , Vilkaviškio raj.","1991 - LŽŪU, Agronomija",Muzika,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Vilkaviškio,1958 11 19,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Algirdas BUTKEVIČIUS,"Kisiniškių k. , Vilkaviškio raj.","1995 - Kauno technologijos universitetas, vadybos mokslo magistras;1984 - Vilniaus inžinierinis statybos institutas, inžinierius-ekonomistas",Literatūra,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Vilkaviškio,1950 06 18,Vedęs,Nebuvo,Ūkininkas,Antanas AMŠIEJUS,"Pilviškių k. , Vilkaviškio raj.","1985 - Lietuvos žemės ūkio akademija, Mokslinis agronomas",,,Lietuvos valstiečių partija,,,Vokiečių,Nėra,Neturi
Dzūkijos,1959 05 27,Vedęs,Nebuvo,"ŽŪB ""Atžalynas"", pirmininkas",Algis ŽĖKAS,"Gluosninkų k. , Alytaus raj.","1979 - Buivydiškių ŽŪ technikumas, Agronomas",,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Dzūkijos,1963 09 23,,Nebuvo,"Vilniaus universiteto biblioteka, restauratorius",Rimas SUPRANAVIČIUS,Vilnius ,"1990 - Vilniaus universitetas, filologas, lietuvių kalbos ir literatūros dėstytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Lenkų,Nėra,Neturi
Dzūkijos,1958 02 01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimo kanceliarija, Seimo nario padėjėjas-sekretorius",Juozas PILVELIS,Alytus ,"1981 - Lietuvos veterinarijos akademija, zooinžinierius",Sportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Dzūkijos,1929 09 04,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo Biudžeto ir finansų komiteto pirmininkas, Seimo narys",Juozas LISTAVIČIUS,"Liesionių k. , Alytaus raj.","1964 - Vilniaus universitetas, Ekonomistas-buhalterinė apskaita",Kelionės,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Dzūkijos,1953 01 15,Vedęs,Nebuvo,"L. Karpalavičiaus IĮ ""Talka"", savininkas",Leonas KARPALAVIČIUS,Alytus ,"1976 - VISI, Pramoninė ir civilinė statyba",,,Lietuvos liberalų sąjunga,,,Lenkų,Nėra,Neturi
Dzūkijos,1962 03 08,Vedęs,Nebuvo,"Alytaus rajono savivaldybės taryba, kontrolierius",Arturas JUŠKAUSKAS,"Simnas , Alytaus raj.","1985 - Kauno politechnikos institutas, automatinis elektros ryšys",Sportas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Dzūkijos,1945 11 20,Vedęs,Nebuvo,"UAB ""Šauklys"", konsultantas",Albinas BUZŪNAS,"Radastų k. , Alytaus raj.","1974 - VU Teisės fak., teisininkas",,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Dzūkijos,1950 01 12,Vedęs,Nebuvo,"Alytaus rajono savivaldybė, meras",Vydas BARAVYKAS,"Verebiejų k. , Alytaus raj.","1977 - Lietuvos žemės ūkio akademija, Mokslinis agronomas;1967 - Liudvinavo vidurinė mokykla",Domėjimasis šalies ekonomine raida,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Dzūkijos,1950 08 27,Vedęs,Nebuvo,"Alytaus apskrities viršininko administracija, viršininkas",Ignas ALEŠKEVIČIUS,Alytus ,"1977 - Lietuvos žemės ūkio akadenija, mokslinis agronomas",Gamta,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1953 08 13,Vedęs,Nebuvo,"Lietuvos Resp. aviacijos direkcijos inspekcija, pilotas instruktorius",Gintaras ŠURKUS,"Nemunaičio k. , Alytaus raj.","1978 - Kauno medicinos institutas, Kauno medicinos akademija, Gyd.-pediatras",Meno (tapybos) istorija,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1950 03 16,Vedęs,Nebuvo,"AB ""Varėnos grūdai"", generalinis direktorius",Antanas SORAKA,"Varėna , Varėnos raj.","1973 - Lietuvos žemės ūkio akademija, Mokslinis agronomas",Žvejyba,,Lietuvos valstiečių partija,,,Vokiečių,Nėra,Neturi
Varėnos - Eišiškių,1944 07 27,Vedęs,Nebuvo,"Vilniaus bankas, Varėnos skyrius, viršininkas",Jonas SEMSĖ,"Varėna , Varėnos raj.","1987 - Vilniaus universitetas, ekonomistas;1980 - Vilniaus inžinerinis statybos institutas, inžinierius ekonomistas",,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1953 03 04,,Nebuvo,Šiuo metu nedirbu,Alvydas MIKELIONIS,"Zujūnų k. , Vilniaus raj.","1976 - Lietuvos žemės ūkio akademija, Inžinierius elektrikas;1971 - Veisiejų vidurinė m-la",,,Tėvynės liaudies partija,,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1955 03 10,Vedęs,Nebuvo,Laikinai nedirbu,Mindaugas LUŽYS,"Matuizų k. , Varėnos raj.","1986 - Vilniaus inžinierinis statybos institutas, inžinierius mechanikas",Medžioklė,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1944 01 09,Vedęs,Nebuvo,"Aplinkos ministerija, viceministras",Imantas LAZDINIS,"Varėna , Varėnos raj.","1970 - Žietuvos žemės ūkio akademija, miškų ūkio inžinierius",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Varėnos - Eišiškių,1962 02 07,Našlė,Nebuvo,"Profsąjungų mokymo ir tyrimo institutas, direktoriaus pav.",Kristina KRUPAVIČIENĖ,Vilnius ,"1982 - Vilniaus politechnikumas, inžinierė-mechanikė",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Lenkų,Nėra,Neturi
Varėnos - Eišiškių,1962 12 20,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Nacionalinio saugumo ir gynybos komiteto pirmininko pavaduotojas",Algis KAŠĖTA,"Mergežerio k. , Varėnos raj.","1991 - Vilniaus universitetas, Istorikas",Muzika,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Varėnos - Eišiškių,1952 06 19,Vedęs,Nebuvo,"Valstybės įmonė ""Dzūkijos šilas"", direktoriaus pavaduotojas",Jonas JUKNEVIČIUS,"Varėna , Varėnos raj.","1976 - Kauno politechnikos institutas, elektroninės skaičiavimo mašinos",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Prancūzų,Nėra,Neturi
Varėnos - Eišiškių,1953 12 12,Vedęs,Nebuvo,"Dzūkijos nacionalis parkas, Informacijos skyriaus viršininkas",Algimantas ČERNIAUSKAS,"Merkinės mstl. , Varėnos raj.","1975 - Vilniaus technologijos technikumas, fototechnika",Fotografija,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1928 10 28,,Nebuvo,,Jonas TRUSKA,"Akademijos mstl. , Kauno raj.",,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Lazdijų - Druskininkų,1947 06 12,Vedęs,Nebuvo,"UAB ""Kabeliniai ryšių tinklai"", UAB ""TELE2"" valdybos pirmininkas-strateginio vystymo vadovas; valdybos narys",Juozas ŠARKUS,Vilnius ,"1982 - Mokslų akademijos Ekonomikos institutas (Maskva), naujų technologijų ir investicijų ekonomika;1973 - Kauno politechnikos institutas, automatizavimas;1964 - Šiaulių politechnikumas, elektrifikacija",Sportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Lazdijų - Druskininkų,1966 02 13,Vedęs,Nebuvo,"UAB ""Draugystės sanatorija"", direktoriaus pavaduotojas",Algirdas RIMGAILA,Druskininkai ,"1991 - Vilniaus universitetas, ekonomistas",Turizmas,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1964 04 27,Ištekėjusi,Nebuvo,"Lazdijų, Druskininkų, Varėnos savivaldybių asociacijos ""Ladruva"" koordinatorė",Algina RAŽANSKIENĖ,Druskininkai ,"1987 - VU, filologė",Užsienio kalbos,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Lazdijų - Druskininkų,1957 03 12,Vedęs,Nebuvo,"Lietuvos medicinos darbuotojų profesinė sąjunga, prezidentas",Algirdas RADVILA,Kaunas ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Lazdijų - Druskininkų,1957 03 04,,Nebuvo,"Lazdijų rajono savivaldybė, meras",Jonas MATULEVIČIUS,"Lazdijai , Lazdijų raj.","1988 - Lietuvos žemės ūkio akademija, miškų fakultetas, inžinierius-miškininkas",,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1937 09 07,Vedęs,Nebuvo,"LR Seimas, Seimo narys, Europos reikalų komiteto pirmininko pavaduotojas",Justinas KAROSAS,Vilnius ,"1978 - Vilniaus universitetas, Filosofija;1969 - Vilniaus universitetas, Filosofija;1963 - Vilniaus universitetas, Lietuvių kalba ir literatūra",,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Lazdijų - Druskininkų,1949 06 01,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė; Socialinės apsaugos ir darbo ministerija, ministrė",Irena DEGUTIENĖ,Šiauliai ,"1974 - Vilniaus universitetas Medicinos fakultetas, gydomoji specialybė (gydytoja)",Muzika,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1958 03 14,Vedęs,Nebuvo,"UAB ""Sigida"", direktorius",Sigitas DAUGIRDA,Vilnius ,"Lietuvos teisės akademija, Valstybinio valdymo fakultetas, Teisė ir valdymas (magistrantas);1986 - VU, Istorijos fakultetas, istorikas, istorijos ir visuomenės moklso dėstytojas",Futbolas,,Lietuvos liberalų sąjunga,,,Prancūzų,Nėra,Neturi
Lazdijų - Druskininkų,1956 05 10,Vedęs,Nebuvo,nedirbu,Vidmantas DAMBRAUSKAS,"Kapčiamiesčio mst. , Lazdijų raj.","1979 - Lietuvos valstybinis kūno kultūros institutas, treneris-dėstytojas",Filatelija,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
