kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Dangutė MIKUTIENĖ,,"47,45%",83,"45,15%",10,Rykantų  (Nr.21) apylinkė  
Jonas LIESYS,,"52,55%",86,"50,00%",17,Rykantų  (Nr.21) apylinkė  
Dangutė MIKUTIENĖ,,"39,76%",72,"38,52%",27,Grendavės  (Nr.17) apylinkė  
Jonas LIESYS,,"60,24%",93,"58,37%",57,Grendavės  (Nr.17) apylinkė  
Dangutė MIKUTIENĖ,,"75,79%",41,"75,00%",31,Karapolio  (Nr.16) apylinkė  
Jonas LIESYS,,"24,21%",14,"23,96%",9,Karapolio  (Nr.16) apylinkė  
Dangutė MIKUTIENĖ,,"41,67%",31,"40,11%",44,Čižiūnų  (Nr.15) apylinkė  
Jonas LIESYS,,"58,33%",77,"56,15%",28,Čižiūnų  (Nr.15) apylinkė  
Dangutė MIKUTIENĖ,,"50,50%",213,"48,94%",42,Aukštadvario  (Nr.14) apylinkė  
Jonas LIESYS,,"49,50%",210,"47,98%",40,Aukštadvario  (Nr.14) apylinkė  
Dangutė MIKUTIENĖ,,"45,30%",36,"43,44%",17,Šklėrių  (Nr.13) apylinkė  
Jonas LIESYS,,"54,70%",42,"52,46%",22,Šklėrių  (Nr.13) apylinkė  
Dangutė MIKUTIENĖ,,"53,60%",633,"51,36%",66,Vievio  (Nr.12) apylinkė  
Jonas LIESYS,,"46,40%",560,"44,45%",45,Vievio  (Nr.12) apylinkė  
Dangutė MIKUTIENĖ,,"40,28%",270,"39,14%",47,Rūdiškių  (Nr.12) apylinkė  
Jonas LIESYS,,"59,72%",415,"58,02%",55,Rūdiškių  (Nr.12) apylinkė  
Dangutė MIKUTIENĖ,,"48,42%",64,"47,92%",28,Tiltų  (Nr.11) apylinkė  
Jonas LIESYS,,"51,58%",52,"51,04%",46,Tiltų  (Nr.11) apylinkė  
Dangutė MIKUTIENĖ,,"42,13%",75,"40,74%",24,Semeliškių  (Nr.11) apylinkė  
Jonas LIESYS,,"57,87%",116,"55,97%",20,Semeliškių  (Nr.11) apylinkė  
Dangutė MIKUTIENĖ,,"71,25%",36,"71,25%",21,Ismonių  (Nr.10) apylinkė  
Jonas LIESYS,,"28,75%",21,"28,75%",2,Ismonių  (Nr.10) apylinkė  
Dangutė MIKUTIENĖ,,"67,83%",70,"61,01%",27,Pastrėvio  (Nr.10) apylinkė  
Jonas LIESYS,,"32,17%",30,"28,93%",16,Pastrėvio  (Nr.10) apylinkė  
Dangutė MIKUTIENĖ,,"61,48%",69,"58,45%",14,Kazokiškių  (Nr.9) apylinkė  
Jonas LIESYS,,"38,52%",33,"36,62%",19,Kazokiškių  (Nr.9) apylinkė  
Dangutė MIKUTIENĖ,,"68,35%",38,"64,29%",16,Daugirdiškių  (Nr.8) apylinkė  
Jonas LIESYS,,"31,65%",17,"29,76%",8,Daugirdiškių  (Nr.8) apylinkė  
Dangutė MIKUTIENĖ,,"40,00%",33,"38,40%",15,Beižionių  (Nr.7) apylinkė  
Jonas LIESYS,,"60,00%",55,"57,60%",17,Beižionių  (Nr.7) apylinkė  
Dangutė MIKUTIENĖ,,"67,70%",189,"65,85%",52,Balceriškių  (Nr.6) apylinkė  
Jonas LIESYS,,"32,30%",89,"31,42%",26,Balceriškių  (Nr.6) apylinkė  
Dangutė MIKUTIENĖ,,"68,00%",153,"64,39%",17,Ausieniškių  (Nr.5) apylinkė  
Jonas LIESYS,,"32,00%",70,"30,30%",10,Ausieniškių  (Nr.5) apylinkė  
Dangutė MIKUTIENĖ,,"49,39%",378,"47,54%",67,Trakų m.  (Nr.3) apylinkė  
Jonas LIESYS,,"50,61%",400,"48,72%",56,Trakų m.  (Nr.3) apylinkė  
Bronius BRADAUSKAS,,"68,79%",42,"62,79%",66,Mūro Strėvininkų  (Nr.30) apylinkė  
Stanislovas TOMAS,,"31,21%",21,"28,49%",28,Mūro Strėvininkų  (Nr.30) apylinkė  
Bronius BRADAUSKAS,,"70,26%",80,"67,82%",57,Antakalnio  (Nr.29) apylinkė  
Stanislovas TOMAS,,"29,74%",41,"28,71%",17,Antakalnio  (Nr.29) apylinkė  
Bronius BRADAUSKAS,,"66,08%",104,"60,98%",46,Dovainonių  (Nr.28) apylinkė  
Stanislovas TOMAS,,"33,92%",63,"31,30%",14,Dovainonių  (Nr.28) apylinkė  
Bronius BRADAUSKAS,,"31,19%",117,"29,53%",67,Pravieniškių  (Nr.27) apylinkė  
Stanislovas TOMAS,,"68,81%",165,"65,17%",241,Pravieniškių  (Nr.27) apylinkė  
Bronius BRADAUSKAS,,"63,69%",287,"56,68%",48,Rumšiškių  (Nr.26) apylinkė  
Stanislovas TOMAS,,"36,31%",167,"32,32%",24,Rumšiškių  (Nr.26) apylinkė  
Bronius BRADAUSKAS,,"84,44%",67,"82,61%",85,Paparčių  (Nr.25) apylinkė  
Stanislovas TOMAS,,"15,56%",17,"15,22%",11,Paparčių  (Nr.25) apylinkė  
Bronius BRADAUSKAS,,"65,45%",53,"62,61%",19,Zūbiškių  (Nr.24) apylinkė  
Stanislovas TOMAS,,"34,55%",28,"33,04%",10,Zūbiškių  (Nr.24) apylinkė  
Bronius BRADAUSKAS,,"50,93%",74,"46,98%",35,Palomenės  (Nr.23) apylinkė  
Stanislovas TOMAS,,"49,07%",78,"45,26%",27,Palomenės  (Nr.23) apylinkė  
Bronius BRADAUSKAS,,"67,74%",35,"66,67%",49,Tauckūnų  (Nr.22) apylinkė  
Stanislovas TOMAS,,"32,26%",21,"31,75%",19,Tauckūnų  (Nr.22) apylinkė  
Bronius BRADAUSKAS,,"56,10%",14,"53,49%",9,Beištrakių  (Nr.21) apylinkė  
Stanislovas TOMAS,,"43,90%",13,"41,86%",5,Beištrakių  (Nr.21) apylinkė  
Bronius BRADAUSKAS,,"60,37%",52,"57,56%",47,Stabintiškių  (Nr.20) apylinkė  
Stanislovas TOMAS,,"39,63%",43,"37,79%",22,Stabintiškių  (Nr.20) apylinkė  
Bronius BRADAUSKAS,,"58,49%",50,"56,02%",43,Pajautiškių  (Nr.19) apylinkė  
Stanislovas TOMAS,,"41,51%",49,"39,76%",17,Pajautiškių  (Nr.19) apylinkė  
Bronius BRADAUSKAS,,"64,65%",94,"60,70%",45,Žaslių  (Nr.18) apylinkė  
Stanislovas TOMAS,,"35,35%",49,"33,19%",27,Žaslių  (Nr.18) apylinkė  
Bronius BRADAUSKAS,,"73,33%",238,"69,81%",169,Gudienos  (Nr.17) apylinkė  
Stanislovas TOMAS,,"26,67%",120,"25,39%",28,Gudienos  (Nr.17) apylinkė  
Bronius BRADAUSKAS,,"58,84%",253,"55,18%",40,Žiežmarių  (Nr.16) apylinkė  
Stanislovas TOMAS,,"41,16%",171,"38,61%",34,Žiežmarių  (Nr.16) apylinkė  
Bronius BRADAUSKAS,,"65,87%",167,"63,91%",26,Melioratorių  (Nr.15) apylinkė  
Stanislovas TOMAS,,"34,13%",96,"33,11%",4,Melioratorių  (Nr.15) apylinkė  
Bronius BRADAUSKAS,,"49,47%",81,"46,27%",12,Kietaviškių  (Nr.15) apylinkė  
Stanislovas TOMAS,,"50,53%",87,"47,26%",8,Kietaviškių  (Nr.15) apylinkė  
Bronius BRADAUSKAS,,"49,44%",26,"47,83%",18,Jagėlonių  (Nr.14) apylinkė  
Stanislovas TOMAS,,"50,56%",32,"48,91%",13,Jagėlonių  (Nr.14) apylinkė  
Bronius BRADAUSKAS,,"51,03%",122,"49,17%",26,Stasiūnų  (Nr.14) apylinkė  
Stanislovas TOMAS,,"48,97%",124,"47,18%",18,Stasiūnų  (Nr.14) apylinkė  
Bronius BRADAUSKAS,,"64,50%",65,"62,29%",44,Dainių  (Nr.13) apylinkė  
Stanislovas TOMAS,,"35,50%",37,"34,29%",23,Dainių  (Nr.13) apylinkė  
Bronius BRADAUSKAS,,"64,89%",65,"59,86%",20,Gilučių  (Nr.13) apylinkė  
Stanislovas TOMAS,,"35,11%",36,"32,39%",10,Gilučių  (Nr.13) apylinkė  
Bronius BRADAUSKAS,,"68,89%",110,"65,40%",45,Stoniavos  (Nr.12) apylinkė  
Stanislovas TOMAS,,"31,11%",39,"29,54%",31,Stoniavos  (Nr.12) apylinkė  
Bronius BRADAUSKAS,,"77,18%",98,"76,44%",61,Ringailių  (Nr.9) apylinkė  
Stanislovas TOMAS,,"22,82%",29,"22,60%",18,Ringailių  (Nr.9) apylinkė  
Bronius BRADAUSKAS,,"64,75%",73,"60,40%",17,Darsūniškio  (Nr.8) apylinkė  
Stanislovas TOMAS,,"35,25%",43,"32,89%",6,Darsūniškio  (Nr.8) apylinkė  
Bronius BRADAUSKAS,,"72,58%",55,"65,22%",35,Vilūnų  (Nr.7) apylinkė  
Stanislovas TOMAS,,"27,42%",17,"24,64%",17,Vilūnų  (Nr.7) apylinkė  
Bronius BRADAUSKAS,,"64,50%",67,"62,29%",42,Kalvių  (Nr.6) apylinkė  
Stanislovas TOMAS,,"35,50%",36,"34,29%",24,Kalvių  (Nr.6) apylinkė  
Bronius BRADAUSKAS,,"61,15%",137,"58,20%",44,Kruonio  (Nr.5) apylinkė  
Stanislovas TOMAS,,"38,85%",83,"36,98%",32,Kruonio  (Nr.5) apylinkė  
Bronius BRADAUSKAS,,"40,09%",214,"37,78%",41,Versmės  (Nr.4) apylinkė  
Stanislovas TOMAS,,"59,91%",345,"56,44%",36,Versmės  (Nr.4) apylinkė  
Bronius BRADAUSKAS,,"62,97%",411,"59,74%",55,Lomenos  (Nr.4) apylinkė  
Stanislovas TOMAS,,"37,03%",244,"35,13%",30,Lomenos  (Nr.4) apylinkė  
Bronius BRADAUSKAS,,"67,61%",453,"63,22%",73,Girelės  (Nr.3) apylinkė  
Stanislovas TOMAS,,"32,39%",228,"30,29%",24,Girelės  (Nr.3) apylinkė  
Bronius BRADAUSKAS,,"52,12%",332,"47,80%",49,Sodų  (Nr.3) apylinkė  
Stanislovas TOMAS,,"47,88%",329,"43,91%",21,Sodų  (Nr.3) apylinkė  
Bronius BRADAUSKAS,,"56,19%",512,"50,94%",87,Saulės  (Nr.2) apylinkė  
Stanislovas TOMAS,,"43,81%",425,"39,71%",42,Saulės  (Nr.2) apylinkė  
Bronius BRADAUSKAS,,"68,74%",334,"65,68%",64,Gedimino  (Nr.2) apylinkė  
Stanislovas TOMAS,,"31,26%",151,"29,87%",30,Gedimino  (Nr.2) apylinkė  
Bronius BRADAUSKAS,,"60,62%",151,"56,37%",26,Vytauto  (Nr.1) apylinkė  
Stanislovas TOMAS,,"39,38%",109,"36,62%",6,Vytauto  (Nr.1) apylinkė  
Bronius BRADAUSKAS,,"41,48%",240,"38,18%",62,Draugystės  (Nr.1) apylinkė  
Stanislovas TOMAS,,"58,52%",380,"53,86%",46,Draugystės  (Nr.1) apylinkė  
Rimantas SINKEVIČIUS,,"48,75%",286,"46,65%",27,Užusalių  (Nr.26) apylinkė  
Saulius JAKIMAVIČIUS,,"51,25%",304,"49,03%",25,Užusalių  (Nr.26) apylinkė  
Rimantas SINKEVIČIUS,,"78,10%",258,"74,13%",63,Upninkų  (Nr.25) apylinkė  
Saulius JAKIMAVIČIUS,,"21,90%",75,"20,79%",15,Upninkų  (Nr.25) apylinkė  
Rimantas SINKEVIČIUS,,"38,08%",83,"36,39%",24,Šilų  (Nr.24) apylinkė  
Saulius JAKIMAVIČIUS,,"61,92%",146,"59,18%",28,Šilų  (Nr.24) apylinkė  
Rimantas SINKEVIČIUS,,"60,63%",107,"59,82%",27,Panoterių  (Nr.23) apylinkė  
Saulius JAKIMAVIČIUS,,"39,37%",69,"38,84%",18,Panoterių  (Nr.23) apylinkė  
Rimantas SINKEVIČIUS,,"46,08%",116,"44,68%",31,Žeimių  (Nr.22) apylinkė  
Saulius JAKIMAVIČIUS,,"53,92%",139,"52,28%",33,Žeimių  (Nr.22) apylinkė  
Rimantas SINKEVIČIUS,,"54,76%",38,"52,87%",8,Kuigalių  (Nr.21) apylinkė  
Saulius JAKIMAVIČIUS,,"45,24%",27,"43,68%",11,Kuigalių  (Nr.21) apylinkė  
Rimantas SINKEVIČIUS,,"62,40%",68,"61,90%",10,Juškonių  (Nr.20) apylinkė  
Saulius JAKIMAVIČIUS,,"37,60%",37,"37,30%",10,Juškonių  (Nr.20) apylinkė  
Rimantas SINKEVIČIUS,,"65,46%",140,"64,94%",23,Kulvos  (Nr.19) apylinkė  
Saulius JAKIMAVIČIUS,,"34,54%",73,"34,26%",13,Kulvos  (Nr.19) apylinkė  
Rimantas SINKEVIČIUS,,"64,63%",120,"63,10%",39,Čičinų  (Nr.18) apylinkė  
Saulius JAKIMAVIČIUS,,"35,37%",61,"34,52%",26,Čičinų  (Nr.18) apylinkė  
Rimantas SINKEVIČIUS,,"46,31%",61,"44,52%",8,Batėgalos  (Nr.17) apylinkė  
Saulius JAKIMAVIČIUS,,"53,69%",73,"51,61%",7,Batėgalos  (Nr.17) apylinkė  
Rimantas SINKEVIČIUS,,"52,12%",61,"50,29%",25,Liepių  (Nr.16) apylinkė  
Saulius JAKIMAVIČIUS,,"47,88%",56,"46,20%",23,Liepių  (Nr.16) apylinkė  
Rimantas SINKEVIČIUS,,"50,00%",81,"48,96%",13,Bukonių  (Nr.15) apylinkė  
Saulius JAKIMAVIČIUS,,"50,00%",79,"48,96%",15,Bukonių  (Nr.15) apylinkė  
Rimantas SINKEVIČIUS,,"34,35%",123,"32,89%",24,Ruklos  (Nr.14) apylinkė  
Saulius JAKIMAVIČIUS,,"65,65%",231,"62,86%",50,Ruklos  (Nr.14) apylinkė  
Rimantas SINKEVIČIUS,,"65,98%",212,"64,81%",44,Baldininkų  (Nr.13) apylinkė  
Saulius JAKIMAVIČIUS,,"34,02%",109,"33,42%",23,Baldininkų  (Nr.13) apylinkė  
Rimantas SINKEVIČIUS,,"69,51%",576,"67,45%",83,Lietavos  (Nr.12) apylinkė  
Saulius JAKIMAVIČIUS,,"30,49%",255,"29,58%",34,Lietavos  (Nr.12) apylinkė  
Rimantas SINKEVIČIUS,,"74,23%",571,"72,25%",54,Lakštingalų  (Nr.11) apylinkė  
Saulius JAKIMAVIČIUS,,"25,77%",204,"25,09%",13,Lakštingalų  (Nr.11) apylinkė  
Rimantas SINKEVIČIUS,,"67,70%",210,"65,49%",31,Kalnų  (Nr.10) apylinkė  
Saulius JAKIMAVIČIUS,,"32,30%",105,"31,25%",10,Kalnų  (Nr.10) apylinkė  
Rimantas SINKEVIČIUS,,"69,23%",449,"67,69%",37,Ateities  (Nr.9) apylinkė  
Saulius JAKIMAVIČIUS,,"30,77%",196,"30,08%",20,Ateities  (Nr.9) apylinkė  
Rimantas SINKEVIČIUS,,"67,04%",377,"65,38%",46,Mokyklos  (Nr.8) apylinkė  
Saulius JAKIMAVIČIUS,,"32,96%",189,"32,15%",19,Mokyklos  (Nr.8) apylinkė  
Rimantas SINKEVIČIUS,,"67,59%",361,"65,44%",31,Saulutės  (Nr.7) apylinkė  
Saulius JAKIMAVIČIUS,,"32,41%",177,"31,39%",11,Saulutės  (Nr.7) apylinkė  
Rimantas SINKEVIČIUS,,"68,83%",446,"66,49%",64,Senamiesčio  (Nr.6) apylinkė  
Saulius JAKIMAVIČIUS,,"31,17%",201,"30,12%",30,Senamiesčio  (Nr.6) apylinkė  
Rimantas SINKEVIČIUS,,"63,22%",479,"61,02%",83,Bibliotekos  (Nr.4) apylinkė  
Saulius JAKIMAVIČIUS,,"36,78%",299,"35,50%",28,Bibliotekos  (Nr.4) apylinkė  
Rimantas SINKEVIČIUS,,"68,28%",532,"66,51%",34,Kregždutės  (Nr.3) apylinkė  
Saulius JAKIMAVIČIUS,,"31,72%",245,"30,90%",18,Kregždutės  (Nr.3) apylinkė  
Rimantas SINKEVIČIUS,,"67,92%",648,"66,24%",72,Juodmenos  (Nr.2) apylinkė  
Saulius JAKIMAVIČIUS,,"32,08%",314,"31,28%",26,Juodmenos  (Nr.2) apylinkė  
Rimantas SINKEVIČIUS,,"67,05%",572,"65,40%",63,Rimkų  (Nr.1) apylinkė  
Saulius JAKIMAVIČIUS,,"32,95%",298,"32,13%",14,Rimkų  (Nr.1) apylinkė  
Julius VESELKA,,"56,54%",116,"52,81%",44,Želvos  (Nr.37) apylinkė  
Loreta GRAUŽINIENĖ,,"43,46%",80,"40,59%",43,Želvos  (Nr.37) apylinkė  
Julius VESELKA,,"49,25%",139,"46,99%",25,Veprių  (Nr.35) apylinkė  
Loreta GRAUŽINIENĖ,,"50,75%",150,"48,42%",19,Veprių  (Nr.35) apylinkė  
Julius VESELKA,,"48,47%",46,"45,40%",33,Laičių  (Nr.34) apylinkė  
Loreta GRAUŽINIENĖ,,"51,53%",50,"48,28%",34,Laičių  (Nr.34) apylinkė  
Julius VESELKA,,"56,30%",43,"53,90%",33,Krikštėnų  (Nr.33) apylinkė  
Loreta GRAUŽINIENĖ,,"43,70%",49,"41,84%",10,Krikštėnų  (Nr.33) apylinkė  
Julius VESELKA,,"67,35%",45,"62,26%",21,Antakalnio  (Nr.32) apylinkė  
Loreta GRAUŽINIENĖ,,"32,65%",25,"30,19%",7,Antakalnio  (Nr.32) apylinkė  
Julius VESELKA,,"53,38%",61,"50,97%",18,Liaušių  (Nr.31) apylinkė  
Loreta GRAUŽINIENĖ,,"46,62%",40,"44,52%",29,Liaušių  (Nr.31) apylinkė  
Julius VESELKA,,"59,83%",48,"54,69%",22,Šešuolių  (Nr.30) apylinkė  
Loreta GRAUŽINIENĖ,,"40,17%",36,"36,72%",11,Šešuolių  (Nr.30) apylinkė  
Julius VESELKA,,"44,72%",37,"42,97%",18,Kulniškių  (Nr.29) apylinkė  
Loreta GRAUŽINIENĖ,,"55,28%",49,"53,12%",19,Kulniškių  (Nr.29) apylinkė  
Julius VESELKA,,"52,94%",30,"48,65%",42,Pabaisko  (Nr.28) apylinkė  
Loreta GRAUŽINIENĖ,,"47,06%",46,"43,24%",18,Pabaisko  (Nr.28) apylinkė  
Julius VESELKA,,"64,17%",103,"61,74%",60,Lyduokių  (Nr.26) apylinkė  
Loreta GRAUŽINIENĖ,,"35,83%",51,"34,47%",40,Lyduokių  (Nr.26) apylinkė  
Julius VESELKA,,"57,37%",80,"55,61%",29,Dainavos  (Nr.24) apylinkė  
Loreta GRAUŽINIENĖ,,"42,63%",56,"41,33%",25,Dainavos  (Nr.24) apylinkė  
Julius VESELKA,,"59,56%",165,"56,64%",78,Deltuvos  (Nr.23) apylinkė  
Loreta GRAUŽINIENĖ,,"40,44%",109,"38,46%",56,Deltuvos  (Nr.23) apylinkė  
Julius VESELKA,,"54,26%",87,"51,71%",34,Rečionių  (Nr.22) apylinkė  
Loreta GRAUŽINIENĖ,,"45,74%",84,"43,59%",18,Rečionių  (Nr.22) apylinkė  
Julius VESELKA,,"49,09%",134,"46,31%",54,Vidiškių  (Nr.21) apylinkė  
Loreta GRAUŽINIENĖ,,"50,91%",154,"48,03%",41,Vidiškių  (Nr.21) apylinkė  
Julius VESELKA,,"41,22%",41,"38,61%",20,Balelių  (Nr.19) apylinkė  
Loreta GRAUŽINIENĖ,,"58,78%",65,"55,06%",22,Balelių  (Nr.19) apylinkė  
Julius VESELKA,,"51,59%",84,"48,65%",78,Taujėnų  (Nr.18) apylinkė  
Loreta GRAUŽINIENĖ,,"48,41%",100,"45,65%",52,Taujėnų  (Nr.18) apylinkė  
Julius VESELKA,,"72,36%",165,"67,93%",68,Siesikų  (Nr.15) apylinkė  
Loreta GRAUŽINIENĖ,,"27,64%",65,"25,95%",24,Siesikų  (Nr.15) apylinkė  
Julius VESELKA,,"55,89%",137,"51,71%",29,Pašilės  (Nr.14) apylinkė  
Loreta GRAUŽINIENĖ,,"44,11%",119,"40,81%",12,Pašilės  (Nr.14) apylinkė  
Julius VESELKA,,"45,83%",253,"43,40%",33,Pivonijos  (Nr.13) apylinkė  
Loreta GRAUŽINIENĖ,,"54,17%",296,"51,29%",42,Pivonijos  (Nr.13) apylinkė  
Julius VESELKA,,"41,82%",321,"39,54%",42,Linų  (Nr.12) apylinkė  
Loreta GRAUŽINIENĖ,,"58,18%",447,"55,01%",58,Linų  (Nr.12) apylinkė  
Julius VESELKA,,"47,48%",261,"44,20%",40,Krekšlių  (Nr.11) apylinkė  
Loreta GRAUŽINIENĖ,,"52,52%",299,"48,90%",34,Krekšlių  (Nr.11) apylinkė  
Julius VESELKA,,"47,06%",162,"44,23%",22,Smėlių  (Nr.10) apylinkė  
Loreta GRAUŽINIENĖ,,"52,94%",189,"49,76%",18,Smėlių  (Nr.10) apylinkė  
Julius VESELKA,,"42,70%",137,"40,00%",15,Kauno  (Nr.9) apylinkė  
Loreta GRAUŽINIENĖ,,"57,30%",182,"53,68%",22,Kauno  (Nr.9) apylinkė  
Julius VESELKA,,"43,27%",83,"41,25%",23,Transporto  (Nr.8) apylinkė  
Loreta GRAUŽINIENĖ,,"56,73%",122,"54,09%",17,Transporto  (Nr.8) apylinkė  
Julius VESELKA,,"54,09%",149,"50,68%",36,Klaipėdos  (Nr.7) apylinkė  
Loreta GRAUŽINIENĖ,,"45,91%",138,"43,01%",19,Klaipėdos  (Nr.7) apylinkė  
Julius VESELKA,,"43,39%",87,"39,18%",18,Kęstučio  (Nr.6) apylinkė  
Loreta GRAUŽINIENĖ,,"56,61%",122,"51,12%",15,Kęstučio  (Nr.6) apylinkė  
Julius VESELKA,,"50,97%",138,"47,58%",19,Vytauto  (Nr.5) apylinkė  
Loreta GRAUŽINIENĖ,,"49,03%",125,"45,76%",26,Vytauto  (Nr.5) apylinkė  
Julius VESELKA,,"53,62%",140,"50,62%",23,J.Basanavičiaus  (Nr.4) apylinkė  
Loreta GRAUŽINIENĖ,,"46,38%",128,"43,79%",13,J.Basanavičiaus  (Nr.4) apylinkė  
Julius VESELKA,,"58,02%",277,"53,05%",45,Maironio  (Nr.3) apylinkė  
Loreta GRAUŽINIENĖ,,"41,98%",196,"38,39%",37,Maironio  (Nr.3) apylinkė  
Julius VESELKA,,"50,71%",206,"47,44%",44,Anykščių  (Nr.2) apylinkė  
Loreta GRAUŽINIENĖ,,"49,29%",202,"46,11%",41,Anykščių  (Nr.2) apylinkė  
Julius VESELKA,,"52,17%",244,"49,37%",32,S.Daukanto  (Nr.1) apylinkė  
Loreta GRAUŽINIENĖ,,"47,83%",225,"45,26%",28,S.Daukanto  (Nr.1) apylinkė  
Bronius PAUŽA,,"66,20%",282,"59,34%",96,Vytauto Didžiojo  (Nr.30) apylinkė  
Robertas Raimundas IŠGANAITIS,,"33,80%",153,"30,30%",40,Vytauto Didžiojo  (Nr.30) apylinkė  
Bronius PAUŽA,,"65,34%",360,"61,44%",83,Vydūno  (Nr.29) apylinkė  
Robertas Raimundas IŠGANAITIS,,"34,66%",192,"32,59%",43,Vydūno  (Nr.29) apylinkė  
Bronius PAUŽA,,"59,68%",365,"54,45%",88,Dariaus ir Girėno  (Nr.28) apylinkė  
Robertas Raimundas IŠGANAITIS,,"40,32%",254,"36,78%",52,Dariaus ir Girėno  (Nr.28) apylinkė  
Bronius PAUŽA,,"66,67%",168,"63,95%",52,Skirsnemunės  (Nr.27) apylinkė  
Robertas Raimundas IŠGANAITIS,,"33,33%",84,"31,98%",26,Skirsnemunės  (Nr.27) apylinkė  
Bronius PAUŽA,,"62,59%",49,"54,38%",38,Vaidilų  (Nr.27) apylinkė  
Robertas Raimundas IŠGANAITIS,,"37,41%",35,"32,50%",17,Vaidilų  (Nr.27) apylinkė  
Bronius PAUŽA,,"71,05%",83,"68,35%",25,Trepų  (Nr.26) apylinkė  
Robertas Raimundas IŠGANAITIS,,"28,95%",33,"27,85%",11,Trepų  (Nr.26) apylinkė  
Bronius PAUŽA,,"62,56%",90,"59,22%",32,Pilies  (Nr.26) apylinkė  
Robertas Raimundas IŠGANAITIS,,"37,44%",62,"35,44%",11,Pilies  (Nr.26) apylinkė  
Bronius PAUŽA,,"55,82%",110,"52,26%",29,Raudonės  (Nr.25) apylinkė  
Robertas Raimundas IŠGANAITIS,,"44,18%",84,"41,35%",26,Raudonės  (Nr.25) apylinkė  
Bronius PAUŽA,,"56,62%",57,"49,80%",67,Adakavo  (Nr.25) apylinkė  
Robertas Raimundas IŠGANAITIS,,"43,38%",49,"38,15%",46,Adakavo  (Nr.25) apylinkė  
Bronius PAUŽA,,"69,10%",313,"61,76%",65,Skaudvilės  (Nr.24) apylinkė  
Robertas Raimundas IŠGANAITIS,,"30,90%",147,"27,61%",22,Skaudvilės  (Nr.24) apylinkė  
Bronius PAUŽA,,"62,79%",35,"59,34%",19,Stakių  (Nr.24) apylinkė  
Robertas Raimundas IŠGANAITIS,,"37,21%",18,"35,16%",14,Stakių  (Nr.24) apylinkė  
Bronius PAUŽA,,"62,06%",150,"57,97%",61,Veliuonos  (Nr.23) apylinkė  
Robertas Raimundas IŠGANAITIS,,"37,94%",106,"35,44%",23,Veliuonos  (Nr.23) apylinkė  
Bronius PAUŽA,,"76,34%",56,"72,46%",44,Tamošių  (Nr.22) apylinkė  
Robertas Raimundas IŠGANAITIS,,"23,66%",22,"22,46%",9,Tamošių  (Nr.22) apylinkė  
Bronius PAUŽA,,"71,74%",52,"71,74%",14,Gricių  (Nr.21) apylinkė  
Robertas Raimundas IŠGANAITIS,,"28,26%",21,"28,26%",5,Gricių  (Nr.21) apylinkė  
Bronius PAUŽA,,"55,35%",127,"51,90%",23,Klausučių  (Nr.20) apylinkė  
Robertas Raimundas IŠGANAITIS,,"44,65%",98,"41,87%",23,Klausučių  (Nr.20) apylinkė  
Bronius PAUŽA,,"49,65%",98,"46,69%",43,Seredžiaus  (Nr.19) apylinkė  
Robertas Raimundas IŠGANAITIS,,"50,35%",93,"47,35%",50,Seredžiaus  (Nr.19) apylinkė  
Bronius PAUŽA,,"64,57%",93,"63,48%",20,Armeniškių  (Nr.18) apylinkė  
Robertas Raimundas IŠGANAITIS,,"35,43%",42,"34,83%",20,Armeniškių  (Nr.18) apylinkė  
Bronius PAUŽA,,"70,07%",80,"68,57%",16,Juodaičių  (Nr.17) apylinkė  
Robertas Raimundas IŠGANAITIS,,"29,93%",35,"29,29%",6,Juodaičių  (Nr.17) apylinkė  
Bronius PAUŽA,,"69,09%",53,"67,26%",23,Volungiškės  (Nr.16) apylinkė  
Robertas Raimundas IŠGANAITIS,,"30,91%",23,"30,09%",11,Volungiškės  (Nr.16) apylinkė  
Bronius PAUŽA,,"53,64%",35,"52,68%",24,Paulių  (Nr.15) apylinkė  
Robertas Raimundas IŠGANAITIS,,"46,36%",35,"45,54%",16,Paulių  (Nr.15) apylinkė  
Bronius PAUŽA,,"62,41%",74,"59,86%",14,Šimkaičių  (Nr.14) apylinkė  
Robertas Raimundas IŠGANAITIS,,"37,59%",48,"36,05%",5,Šimkaičių  (Nr.14) apylinkė  
Bronius PAUŽA,,"74,19%",105,"70,05%",33,Vadžgirio  (Nr.13) apylinkė  
Robertas Raimundas IŠGANAITIS,,"25,81%",38,"24,37%",10,Vadžgirio  (Nr.13) apylinkė  
Bronius PAUŽA,,"77,23%",113,"70,27%",43,Girdžių  (Nr.12) apylinkė  
Robertas Raimundas IŠGANAITIS,,"22,77%",39,"20,72%",7,Girdžių  (Nr.12) apylinkė  
Bronius PAUŽA,,"51,11%",43,"49,64%",26,Pavidaujo  (Nr.11) apylinkė  
Robertas Raimundas IŠGANAITIS,,"48,89%",50,"47,48%",16,Pavidaujo  (Nr.11) apylinkė  
Bronius PAUŽA,,"84,21%",79,"84,21%",17,Rutkiškių  (Nr.10) apylinkė  
Robertas Raimundas IŠGANAITIS,,"15,79%",14,"15,79%",4,Rutkiškių  (Nr.10) apylinkė  
Bronius PAUŽA,,"76,11%",105,"74,86%",32,Kartupių  (Nr.9) apylinkė  
