kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Justinas    SARTAUSKAS,20405.00,0.0,137169.0,20000.0,54176.0,11786.0,79349.80
Zita    STRALECKAITĖ,14804.00,0.0,140000.0,0.0,41000.0,0.0,58668.61
Evaldas    VAINEIKIS,20553.00,0.0,0.0,0.0,96580.0,0.0,79961.45
Žaneta    KLEBANSKAJA,7259.00,0.0,4000.0,0.0,46271.0,0.0,31286.75
Rimantas    SANKAUSKAS,23683.00,30000.0,113748.0,0.0,39898.0,0.0,96406.32
Zigmantas Benjaminas    KAZAKEVIČIUS,18816.00,0.0,172673.0,0.0,218592.0,0.0,78051.30
Faustas    LATĖNAS,37236.00,191500.0,126025.0,0.0,136945.0,0.0,208136.16
Vytautas    RINKEVIČIUS,20961.00,0.0,396065.0,0.0,269349.0,0.0,81727.25
Valerijus    MAKŪNAS,17052.00,0.0,131621.0,0.0,82610.0,0.0,66994.61
Lionė    PIKELIENĖ,23998.00,170000.0,270500.0,0.0,60000.0,0.0,92719.45
Sigitas    VALANČIUS,18544.00,0.0,105013.0,0.0,171000.0,0.0,72820.37
Piotr    NARUŠEVIČ,559.00,0.0,338000.0,0.0,300000.0,729.0,225726.28
Giedrius    MOCIŪNAS,1311.00,0.0,25600.0,0.0,0.0,0.0,8802.93
Genovaitė    NOREIKIENĖ,3927.00,0.0,59309.0,0.0,39684.0,0.0,18429.35
Kęstutis    VILKAUSKAS,8883.00,2495.0,17177.0,0.0,0.0,0.0,36899.92
Antanas    NORKUS,28086.00,0.0,2196000.0,0.0,32175.0,0.0,175345.02
Edmundas    JONYLA,8737.00,31562.0,141283.0,0.0,74000.0,0.0,100866.30
Angelė    MALINOVSKIENĖ,7156.00,0.0,0.0,0.0,15000.0,0.0,30695.09
Kazimieras    ARMONAVIČIUS,9414.00,0.0,18000.0,0.0,5026.0,0.0,38706.18
Donatas    KRIKŠTAPONIS,8499.00,0.0,105900.0,0.0,36271.0,0.0,35039.83
Petras    MIKELIONIS,13414.00,11573.0,84641.0,0.0,69000.0,7526.0,53520.62
Vladimir    ORECHOV,367101.00,1862000.0,4681955.0,0.0,1730109.0,544650.0,2068892.75
Gediminas    ČERNIAUSKAS,39872.00,0.0,272010.0,0.0,80323.0,97200.0,152274.84
Albinas    KLIZAS,3084.00,0.0,3589.0,0.0,14000.0,0.0,15965.77
Vilma    BUDVYTIENĖ,8951.00,0.0,108910.0,0.0,48369.0,0.0,37534.99
Kęstutis    KRIŠČIŪNAS,23733.00,166000.0,206743.0,0.0,346006.0,0.0,92332.02
Angelė    BAJORIENĖ,13389.00,0.0,398026.0,0.0,110854.0,0.0,53887.14
Vaclovas    DAČKAUSKAS,17263.00,0.0,17597.0,0.0,6500.0,76309.0,75910.43
Arūnas    DUDĖNAS,7639.00,164500.0,270000.0,0.0,15000.0,10000.0,32398.54
Danutė    STANEVIČIENĖ,6551.00,8600.0,111400.0,0.0,0.0,0.0,28102.50
Rimantas    PETUKAUSKAS,24521.00,113803.0,403500.0,0.0,120887.0,0.0,94850.46
Andrius    MIKŠTA,552.00,3000.0,24000.0,0.0,44000.0,0.0,5235.71
Valerijonas    KUBILIUS,70042.00,0.0,112358.0,38000.0,107879.0,274941.0,481948.44
Orinta    LEIPUTĖ,9729.00,0.0,21400.0,0.0,80000.0,0.0,43144.11
Jonas    KORENKA,14427.00,78500.0,49550.0,0.0,50358.0,9135.0,63981.71
Saulius    GEGIECKAS,14896.00,0.0,33182.0,0.0,19000.0,190.0,59201.16
Ona    BABONIENĖ,14000.00,0.0,123803.0,0.0,18000.0,0.0,55690.91
Zenonas    ZIMKUS,16669.00,0.0,173131.0,0.0,168798.0,97352.0,96291.66
Vytautas Rapolas    GRITĖNAS,17508.00,0.0,117571.0,0.0,41209.0,1600.0,69325.83
Asta    JASIŪNIENĖ,12053.00,0.0,30584.0,0.0,3240.0,0.0,48160.29
Vytautas    ČEPAS,14807.00,30610.0,460000.0,0.0,87000.0,60000.0,122105.33
Algimantas    GAUBAS,14894.00,0.0,122391.0,0.0,80000.0,7988.0,59003.16
Alvydas Petras    DUMBLIAUSKAS,12372.00,0.0,68361.0,0.0,30000.0,0.0,49022.31
Irena    LUNSKIENĖ,9520.00,28272.0,21119.0,0.0,30000.0,0.0,38956.05
Vygaudas    KERAITIS,8513.00,0.0,5000.0,0.0,0.0,0.0,35308.02
Andrius    ŠEDŽIUS,9329.00,8583943.0,9963464.0,243188.0,113600.0,1062501.0,1433218.75
Marija Aušrinė    PAVILIONIENĖ,16409.00,0.0,430278.0,0.0,1041457.0,0.0,153260.88
Vytautas    KLEIVA,14423.00,6000.0,2000.0,0.0,14200.0,0.0,57446.08
Jūratė    JUOZAITIENĖ,96713.00,0.0,835620.0,0.0,1474883.0,126000.0,579660.38
Vytautas    JUŠKUS,20246.00,0.0,185200.0,0.0,246287.0,0.0,79875.24
Rimantas    SINKEVIČIUS,103774.00,0.0,64960.0,0.0,400000.0,0.0,391241.19
Liudas    JONAITIS,20363.00,0.0,247000.0,0.0,72358.0,0.0,185506.66
Rosida    POŠKIENĖ,15660.00,0.0,0.0,0.0,31061.0,0.0,62191.50
Vilius    CIBULSKAS,18018.00,29175.0,44000.0,0.0,5762.0,0.0,70621.78
Lilija    PETRAITIENĖ,12004.00,0.0,182800.0,0.0,0.0,0.0,48300.00
Sigitas    DOBILINSKAS,47552.00,167400.0,281366.0,0.0,135935.0,0.0,180260.56
Albinas    MITRULEVIČIUS,20959.00,0.0,81100.0,0.0,136090.0,0.0,82759.35
Michailas    OLISOVAS,19540.00,27000.0,1570000.0,0.0,250000.0,10000.0,76211.45
Ana    ORNOVSKA,12093.00,0.0,40500.0,0.0,9000.0,0.0,49227.25
Albertas    KRAULEIDIS,18624.00,0.0,90856.0,0.0,31700.0,0.0,73010.71
Jonas    JUOZAPAITIS,16703.00,0.0,165086.0,0.0,70841.0,22171.0,147709.44
Arvydas    KREGŽDĖ,7187.00,0.0,94002.0,0.0,36781.0,2500.0,30140.00
Nijolė    DIRGINČIENĖ,23028.00,0.0,94510.0,0.0,147063.0,0.0,88812.16
Bronius    PAUŽA,16252.00,0.0,223725.0,0.0,121342.0,0.0,129761.21
Edvardas    ŽAKARIS,11811.00,0.0,9080.0,20520.0,46016.0,152.0,49829.08
Laima    KERAITIENĖ,11624.00,0.0,21900.0,0.0,40138.0,0.0,48093.00
Steponas    VAIČIKAUSKAS,17621.00,350000.0,1353000.0,0.0,668232.0,1643670.0,81690.82
Povilas    VADOPOLAS,13616.00,0.0,216000.0,0.0,41412.0,151570.0,62642.19
Antanas Zenonas    KAMINSKAS,62524.00,0.0,37110.0,355000.0,202032.0,156666.0,256164.81
Irena    LAURINAITIENĖ,7457.00,0.0,237300.0,0.0,269732.0,41571.0,373586.06
Alfonsas    PULOKAS,17200.00,0.0,36990.0,0.0,50834.0,0.0,67542.52
Petras    PAPOVAS,17904.00,0.0,98058.0,0.0,45764.0,0.0,70149.32
Ona    BALEVIČIŪTĖ,17721.00,0.0,29123.0,0.0,93000.0,0.0,69474.43
Juozas    PALIONIS,23090.00,275000.0,728514.0,0.0,150000.0,143920.0,111274.97
Romas    ADOMAVIČIUS,23343.00,6400.0,60500.0,108576.0,6500.0,168630.0,102029.35
Elena    ČEKIENĖ,10953.00,74751.0,97626.0,0.0,0.0,0.0,47545.91
Pranas    PETROŠIUS,14644.00,0.0,589111.0,260380.0,34384.0,36716.0,58675.43
Vilija    VERTELIENĖ,15998.00,35845.0,130000.0,0.0,304535.0,0.0,63090.74
Albinas    EŽERSKIS,14846.00,49698.0,34879.0,0.0,31513.0,41784.0,79174.21
Mindaugas    BASTYS,24403.00,200843.0,660480.0,0.0,89793.0,14430.0,155124.86
Stasė    SKUTULIENĖ,9232.00,0.0,414174.0,0.0,10680.0,6040.0,39127.20
Algis    RIMAS,13796.00,0.0,119729.0,0.0,225730.0,0.0,123536.14
Jonas    LIONGINAS,18735.00,0.0,240000.0,0.0,119600.0,0.0,144151.11
Petras Povilas    ČĖSNA,0.00,0.0,788943.0,600000.0,897641.0,1603011.0,25636.58
Jonas    JAGMINAS,16493.00,0.0,1195746.0,5215409.0,1874948.0,5234784.0,1457400.00
Giedrė    PURVANECKIENĖ,23797.00,4509.0,358429.0,0.0,29248.0,0.0,91976.26
Vytautas    SAULIS,15827.00,0.0,32916.0,0.0,10000.0,190.0,62457.00
Jonas    JURKUS,17671.00,0.0,141145.0,0.0,48973.0,3430.0,69286.51
Sigita    BURBIENĖ,15477.00,6227.0,183000.0,0.0,4953.0,0.0,61162.46
Zenonas    MAČERNIUS,14396.00,0.0,70085.0,0.0,15784.0,28433.0,57157.29
Vytautas    EINORIS,126.00,0.0,79932.0,0.0,45471.0,67541.0,76053.65
Violeta    BOREIKIENĖ,28381.00,0.0,1528841.0,0.0,167776.0,0.0,153724.00
Alfonsas    MACAITIS,37555.00,0.0,2441361.0,0.0,907999.0,83241.0,238813.97
Jonas    BUDREVIČIUS,47355.00,0.0,1009758.0,0.0,417332.0,634779.0,192173.78
Algirdas    SYSAS,17999.00,0.0,297140.0,0.0,86594.0,5000.0,70501.20
Rimantas    ŠADŽIUS,24854.00,0.0,93630.0,0.0,55057.0,10702.0,96274.07
Roma    ŽAKAITIENĖ,20906.00,0.0,206000.0,0.0,313678.0,0.0,85594.52
Bronius    BRADAUSKAS,238817.00,0.0,2890010.0,0.0,2245000.0,11752432.0,1705615.13
Algimantas    SALAMAKINAS,15914.00,0.0,50849.0,0.0,70414.0,0.0,72779.20
Eugenija    MEŠKIENĖ,23931.00,0.0,55000.0,0.0,136156.0,300.0,92472.80
Vytenis Povilas    ANDRIUKAITIS,15518.00,841184.0,417830.0,640000.0,283503.0,0.0,82391.86
Justinas    KAROSAS,19240.00,0.0,146676.0,21000.0,50217.0,0.0,75098.94
Birutė    VĖSAITĖ,19046.00,0.0,139211.0,0.0,98507.0,22608.0,149336.20
Linas    JONAUSKAS,2092.00,0.0,0.0,0.0,50000.0,0.0,9886.38
Julius    SABATAUSKAS,18522.00,0.0,70796.0,0.0,29542.0,4872.0,72441.60
Irena    ŠIAULIENĖ,17479.00,130143.0,401629.0,0.0,93000.0,0.0,131999.50
Juozas    OLEKAS,22163.00,0.0,253169.0,0.0,117918.0,6000.0,89802.22
Zigmantas    BALČYTIS,16852.00,177721.0,650383.0,0.0,150945.0,0.0,132457.14
Milda    PETRAUSKIENĖ,15350.00,0.0,189507.0,0.0,23973.0,0.0,60691.20
Algirdas    BUTKEVIČIUS,22060.00,270603.0,100025.0,0.0,294780.0,0.0,234722.47
Vilija    BLINKEVIČIŪTĖ,22122.00,218588.0,390000.0,0.0,230725.0,0.0,233940.58
Česlovas    JURŠĖNAS,22027.00,0.0,145580.0,0.0,36645.0,0.0,102051.91
Gediminas    KIRKILAS,26382.00,197.0,0.0,0.0,138952.0,0.0,101549.77
Giedrius    SAMULEVIČIUS,7818.00,0.0,101000.0,0.0,119973.0,0.0,35747.87
Vidmantas    ŽIEMELIS,15350.00,0.0,48734.0,0.0,153539.0,0.0,409757.25
Reda    ŽEMAITYTĖ,4401.00,522.0,0.0,0.0,0.0,0.0,20141.50
Ramūnas    GARBARAVIČIUS,13257.00,0.0,204000.0,440000.0,386882.0,1000.0,52941.00
Antanas    ČEBATARIŪNAS,71.00,0.0,0.0,0.0,0.0,0.0,4640.59
Algimantas    BIRBILAS,1388.00,0.0,1000.0,0.0,8649.0,9600.0,10470.89
Algimantas    KUDARAUSKAS,3671.00,0.0,0.0,0.0,176.0,0.0,16457.43
Antanas    MICKEVIČIUS,0.00,0.0,240996.0,0.0,3035.0,0.0,5897.00
Donatas    JANKAUSKAS,18666.00,80488.0,81400.0,0.0,41540.0,39468.0,77048.80
Justinas    URBANAVIČIUS,4466.00,0.0,7000.0,0.0,2000.0,0.0,20602.39
Jonas    ŠIMĖNAS,20985.00,0.0,224480.0,0.0,32000.0,0.0,85341.16
Mantas    VARAŠKA,21735.00,78000.0,578000.0,0.0,42000.0,0.0,87627.03
Edvardas    STRONČIKAS,7957.00,0.0,44905.0,0.0,2500.0,0.0,33307.32
Janina    GALIAUSKIENĖ,17760.00,113572.0,125902.0,0.0,0.0,0.0,69750.70
Vladislovas    VATĖNAS,2499.00,0.0,628400.0,0.0,290000.0,0.0,259488.70
Rimas    URBUS,0.00,0.0,550832.0,0.0,8000.0,0.0,47.10
Audrius    SKAISTYS,10734.00,11000.0,54000.0,0.0,184000.0,0.0,42777.86
Jonas    SADOVSKIS,12788.00,0.0,264369.0,39200.0,90000.0,0.0,56422.67
Sergej    DMITRIJEV,6305.00,0.0,40000.0,19000.0,61282.0,0.0,83756.72
Kazimieras    UOKA,24.00,0.0,58250.0,10000.0,224905.0,3000.0,158.70
Raimondas    BURKOVSKIS,21359.00,139533.0,505000.0,0.0,35718.0,0.0,94710.54
Galina    CHATKEVIČ,14075.00,80393.0,188533.0,0.0,0.0,0.0,56323.20
Aleksandras    MOLIBOGA,3545.00,7000.0,0.0,0.0,5000.0,0.0,16966.76
Vidutis Jonas    MICKEVIČIUS,8490.00,0.0,326000.0,0.0,30000.0,0.0,36909.50
Birutė    KAŽEMĖKAITĖ,22240.00,0.0,66735.0,0.0,131049.0,0.0,86882.81
Algimantas Antanas    ALEKNAVIČIUS,4465.00,0.0,59500.0,0.0,0.0,0.0,20762.18
Zita    BUTKUTĖ,1621.00,4800.0,2500.0,0.0,0.0,0.0,9842.00
Henrichas    BAREIŠIS,9509.00,0.0,316000.0,0.0,10000.0,0.0,36789.23
Algis    ŠUMSKAS,734.00,0.0,669000.0,0.0,179173.0,2854.0,101279.15
Jaroslav    KOZLOVSKI,3681.00,0.0,4000.0,0.0,0.0,0.0,43892.85
Tomas    BARANAUSKAS,2666.00,0.0,83031.0,0.0,0.0,0.0,16022.19
Valentinas    STUNDYS,17327.00,0.0,18000.0,0.0,6000.0,0.0,68401.16
Inija    TRINKŪNIENĖ,8335.00,0.0,537000.0,0.0,38915.0,33440.0,49230.79
Algirdas    PALECKIS,13921.00,431632.0,781253.0,0.0,0.0,0.0,55783.24
Edmundas    PUPINIS,14300.00,17479.0,90350.0,0.0,18000.0,0.0,57108.00
Algis    KAZULĖNAS,11388.00,0.0,38000.0,0.0,33769.0,0.0,46308.12
Aleksandras    PETRULIS,7373.00,0.0,166954.0,0.0,65800.0,0.0,43541.76
Valdemaras    VALKIŪNAS,,2619104.0,31248808.0,247825.0,3106376.0,4127251.0,815618.06
Antanas    MATULAS,18699.00,160894.0,246071.0,0.0,46362.0,10100.0,129288.60
Reimundas    VARAPICKAS,7123.00,0.0,8700.0,0.0,0.0,0.0,30222.86
Jonas    NOVOGRECKIS,6949.00,0.0,4600.0,0.0,110080.0,10780.0,29578.00
Jonas    MILERIS,88.00,28000.0,680000.0,0.0,0.0,0.0,585.85
Aloyzas    JUODIS,30464.00,10000.0,67406.0,0.0,50000.0,0.0,116664.59
Leonidas    MINKEVIČIUS,1270.00,232443.0,673299.0,0.0,227385.0,0.0,108915.33
Mindaugas    KONČIUS,9581.00,0.0,168000.0,0.0,27781.0,0.0,39323.73
Giedrė    GORIENĖ,586.00,0.0,0.0,58546.0,0.0,10700.0,6526.45
Saulius    BALAKAUSKAS,9953.00,0.0,2000.0,350000.0,21533.0,0.0,42507.30
Juozas    UŽKURĖLIS,0.00,45000.0,59000.0,0.0,0.0,0.0,117238.52
Dangirdas    MIKŠYS,0.00,0.0,37000.0,0.0,0.0,0.0,0.00
Aurimas    FRANKAS,10823.00,0.0,10000.0,0.0,5000.0,0.0,43923.42
Arvydas    ANUŠAUSKAS,24797.00,0.0,0.0,0.0,168575.0,100.0,615458.94
Vladimir    FOMIN,12404.00,0.0,51512.0,0.0,0.0,0.0,49925.22
Jonas    KOVALSKIS,8682.00,35000.0,64059.0,0.0,14389.0,0.0,36185.80
Žilvinas    LELEIVA,3084.00,39234.0,17590.0,0.0,0.0,0.0,15668.78
Dainius    SARUOLIS,12545.00,3611.0,6000.0,0.0,2036.0,0.0,50430.53
Rimantas    ČEPONIS,8672.00,30000.0,57848.0,0.0,0.0,0.0,32441.02
Zbignev    BALCEVIČ,5250.00,0.0,764000.0,0.0,193675.0,0.0,97500.00
Jonas    CIMBOLAITIS,18136.00,54600.0,383000.0,0.0,10000.0,0.0,74601.80
Raimundas    KAVALIAUSKAS,14113.00,64884.0,199000.0,0.0,10000.0,0.0,58570.80
Natalija    TOKAREVA,4548.00,11383.0,3000.0,0.0,0.0,0.0,21398.54
Gintautas    MIKOLAITIS,14954.00,0.0,145170.0,0.0,249000.0,0.0,62446.92
Liudvikas    RAGAUSKIS,3632.00,10000.0,1637500.0,35000.0,50405.0,28000.0,20413.79
Kęstutis    MASIULIS,34290.00,34318.0,340577.0,0.0,33351.0,78332.0,162330.84
Česlovas    GRENCEVIČIUS,16486.00,0.0,174650.0,0.0,45465.0,0.0,68055.85
Linas    DARGEVIČIUS,9424.00,0.0,2000.0,0.0,9000.0,0.0,40372.34
Deividas    BEREZAUSKAS,1979.00,0.0,7000.0,0.0,30000.0,0.0,11142.65
Gintaras    SONGAILA,6915.00,0.0,141889.0,90000.0,15000.0,20000.0,37280.82
Gediminas    VAGNORIUS,0.00,4104.0,30900.0,0.0,27000.0,0.0,25200.00
Igor    MOTYGIN,5940.00,220000.0,774970.0,0.0,700000.0,0.0,34802.93
Antanas    NAUJOKAS,11353.00,0.0,19197.0,0.0,106095.0,0.0,43505.71
Levutė    STANIUVIENĖ,7833.00,14900.0,92000.0,0.0,16700.0,0.0,39890.94
Janė    NARVILIENĖ,11338.00,0.0,840000.0,0.0,0.0,0.0,56371.00
Žilvinas    ŽITKUS,8355.00,200000.0,17500.0,0.0,0.0,0.0,55320.37
Stasys    ŠEDBARAS,20195.00,200000.0,680200.0,0.0,60000.0,2500.0,153098.55
Jurga    POCIENĖ,3193.00,0.0,0.0,0.0,12887.0,0.0,15666.17
Birutė    DILPŠIENĖ,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Eugenijus    ČERŠKUS,19834.00,0.0,1134865.0,0.0,581702.0,0.0,382908.00
Ričardas    MALKEVIČIUS,16732.00,0.0,364000.0,0.0,332497.0,12000.0,105450.70
Valerijus    GORŠKOVAS,0.00,0.0,312000.0,0.0,8000.0,0.0,7597.62
Jurgis    RAZMA,15638.00,4000.0,165249.0,0.0,10000.0,0.0,61756.80
Bronė    BUIVYDIENĖ,1651.00,10000.0,287000.0,0.0,11767.0,0.0,14980.61
Vaidotas    BACEVIČIUS,25922.00,0.0,300000.0,0.0,40000.0,7500.0,105864.35
Jonas    STANEVIČIUS,6262.00,9536.0,506400.0,0.0,28179.0,100.0,295875.91
Vytautas    MIKALAUSKAS,4784.00,52231.0,205500.0,0.0,5000.0,0.0,23087.51
Konstantin    LOBODA,10610.00,60000.0,131000.0,0.0,0.0,0.0,43327.83
Rimantas    GRICIUS,13203.00,11684.0,22260.0,0.0,20000.0,0.0,156783.06
Stanislovas    GIEDRAITIS,1555.00,0.0,595500.0,0.0,5000.0,0.0,115639.00
Albertas    KOVIERA,0.00,0.0,230000.0,0.0,25000.0,0.0,0.00
Jonas    TVARDAUSKAS,8104.00,0.0,0.0,0.0,27020.0,0.0,34048.33
Juozas    BUTKEVIČIUS,12588.00,0.0,54890.0,0.0,46500.0,5513.0,52496.09
Dalija    ŠEPORAITIENĖ,10936.00,0.0,210051.0,80000.0,56604.0,0.0,684342.75
Rima    RAKAUSKIENĖ,11002.00,14000.0,138700.0,0.0,93594.0,0.0,45229.05
Arvydas    VIDŽIŪNAS,15163.00,0.0,112467.0,0.0,50000.0,0.0,60000.00
Rimantas    MAKRICKAS,26799.00,0.0,148951.0,0.0,70000.0,0.0,103285.70
Vidmantas    URBONAS,10607.00,937.0,141292.0,0.0,383896.0,0.0,47212.07
Robertas    MANTUŠKA,3314.00,157247.0,213500.0,0.0,2000.0,0.0,14035.55
Vidas    URBONAVIČIUS,14529.00,0.0,0.0,0.0,66726.0,4814.0,60397.93
Stasys    NARUTAVIČIUS,1252.00,0.0,2100.0,0.0,5000.0,0.0,8347.73
Egidijus    VAREIKIS,22951.00,317258.0,228000.0,0.0,8594.0,0.0,97946.42
Pranas    ŽEIMYS,7115.00,0.0,81194.0,0.0,1361.0,0.0,27311.50
Jurij    ŠERŠNIOV,4192.00,363519.0,205100.0,0.0,262024.0,10000.0,19749.65
Giedrius    PETRUŽIS,18600.00,0.0,974800.0,0.0,65000.0,15000.0,77400.85
Agnė    BILOTAITĖ,6957.00,303450.0,51842.0,0.0,50000.0,0.0,31698.18
Robertas    POCIUS,34638.00,0.0,33000.0,0.0,80000.0,0.0,134345.73
Gytis    PLESKŪNAS,6057.00,2195.0,0.0,0.0,2151.0,0.0,26434.64
Saulius    LAPIENIS,11637.00,0.0,43437.0,0.0,45692.0,1000.0,47130.56
Zigmantas    JASAS,6.00,0.0,182747.0,0.0,5000.0,0.0,38.70
Vladas    DAMULEVIČIUS,2869.00,56000.0,447000.0,0.0,67833.0,1816.0,45484.44
Mindaugas    STAKVILEVIČIUS,1958.00,0.0,30468.0,0.0,4504.0,0.0,13049.75
Arūnas    GUMULIAUSKAS,12822.00,2268.0,66622.0,0.0,40000.0,0.0,51948.49
Julius    DAUTARTAS,17700.00,22081.0,139688.0,0.0,225038.0,96000.0,74577.36
Gediminas    KIAUNĖ,0.00,0.0,200.0,0.0,150000.0,68000.0,0.00
Petras    LUOMANAS,16495.00,0.0,42525.0,0.0,16500.0,0.0,66837.50
Rita    GUTAUSKIENĖ,2914.00,0.0,106000.0,0.0,4500.0,0.0,14631.40
Zurab    SOPROMADZE,4992.00,24600.0,142000.0,0.0,4276.0,0.0,124441.13
Antanas    BASKAS,2714.00,0.0,225000.0,0.0,62272.0,0.0,14004.41
Algis    KALAŠNIKOVAS,565.00,0.0,75000.0,0.0,0.0,0.0,4011.00
Antanas    SVIDERSKIS,21121.00,0.0,127500.0,0.0,157576.0,0.0,82064.45
Viačeslav    TITOV,9762.00,60268.0,152500.0,30000.0,2213.0,10000.0,39996.77
Nerijus    ČAPAS,5112.00,143517.0,241000.0,0.0,26487.0,0.0,24812.99
Jonas    GASIŪNAS,6739.00,2500.0,309042.0,0.0,71750.0,10000.0,28800.00
Lilija    VASILIAUSKIENĖ,12235.00,56711.0,600000.0,0.0,0.0,0.0,62720.57
Egidijus    RAČKAUSKAS,2184.00,0.0,160000.0,0.0,0.0,0.0,12498.47
Deivis    ŠEMIOTAS,7189.00,24658.0,135712.0,0.0,35000.0,0.0,30465.79
Arimantas    DUMČIUS,15720.00,0.0,615000.0,0.0,235000.0,0.0,68477.43
Loreta    KUDARIENĖ,5351.00,0.0,148434.0,0.0,36467.0,52208.0,25017.09
Kazys    STARKEVIČIUS,14300.00,213300.0,679525.0,0.0,120000.0,0.0,279444.59
Vida Marija    ČIGRIEJIENĖ,14382.00,0.0,149723.0,0.0,41466.0,0.0,57108.00
Svetlana    BABAŠ,25523.00,620000.0,1565000.0,0.0,20000.0,0.0,109677.87
Remigijus    STANKUS,192.00,0.0,9000.0,0.0,19000.0,10000.0,4259.09
Egidijus    SKARBALIUS,0.00,5735.0,852208.0,31190.0,0.0,10000.0,0.00
Valdemaras    PUODŽIŪNAS,53270.00,190000.0,221150.0,0.0,1801658.0,0.0,2275924.50
Evaldas    JURKEVIČIUS,5166.00,90378.0,107000.0,0.0,10814.0,16000.0,23176.65
Bronislovas    KUČINSKAS,1685.00,0.0,300086.0,300000.0,50000.0,0.0,9121.13
Vincė Vaidevutė    MARGEVIČIENĖ,13388.00,0.0,52000.0,0.0,40844.0,0.0,53424.00
Artūras    DAUNORAVIČIUS,0.00,0.0,520000.0,0.0,134763.0,0.0,347000.00
Rasa    JUKNEVIČIENĖ,15097.00,0.0,214825.0,0.0,15402.0,0.0,59754.00
Vidmantas    ŠLAMAS,305.00,0.0,409028.0,0.0,3000.0,0.0,1894.50
Danutė    TAMAŠEVIČIENĖ,25836.00,0.0,622000.0,0.0,5000.0,0.0,99553.02
Germanas    TRAŠKINAS,20690.00,357960.0,330664.0,0.0,99000.0,0.0,82908.44
Algis    STRELČIŪNAS,13136.00,0.0,319579.0,0.0,103374.0,0.0,52765.73
Simonas    POCIUS,13930.00,0.0,0.0,0.0,65000.0,0.0,55432.90
Paulius    SAUDARGAS,1142.00,278558.0,109500.0,0.0,0.0,0.0,6682.96
Laima    LATVĖNIENĖ,6252.00,0.0,109000.0,0.0,62500.0,0.0,42259.60
Rūta    RUTKELYTĖ,72438.00,2416327.0,8671364.0,0.0,1030001.0,0.0,636209.56
Andrej    TATARENKO,3185.00,0.0,0.0,0.0,8640.0,0.0,15150.72
Rimantas    TURSKIS,9505.00,350000.0,4600000.0,0.0,200000.0,0.0,50642.61
Simona    KIZNYTĖ,9408.00,163701.0,699000.0,0.0,0.0,20000.0,42558.35
Sergej    KOZLOVSKIJ,11223.00,160000.0,1950000.0,151000.0,24407.0,25500.0,45600.00
Artūras    MICKEVIČIUS,3392.00,37968.0,217000.0,0.0,8000.0,0.0,21453.12
Vidmantas    ŽILIUS,17534.00,0.0,1550.0,0.0,58162.0,0.0,68921.61
Algirdas Donatas    KULIKAUSKAS,1128.00,0.0,110000.0,0.0,7500.0,0.0,8083.33
Stasys    LEKŠAS,27496.00,0.0,75000.0,0.0,47076.0,110658.0,123949.22
Algimantas    VAITKUS,8875.00,0.0,101880.0,0.0,109000.0,0.0,36551.21
Gražina    MONGIRDIENĖ,11275.00,55000.0,172000.0,0.0,16674.0,0.0,115616.95
Romas    JONKUS,9893.00,20000.0,285000.0,0.0,9507.0,5000.0,41201.45
Linas    BIELIAUSKAS,2870.00,80000.0,176200.0,0.0,241415.0,100745.0,190628.08
Kęstutis    TRAŠKEVIČIUS,14089.00,0.0,79058.0,0.0,29115.0,0.0,59147.65
Juozas    BRAZAUSKAS,8068.00,0.0,194042.0,10000.0,14872.0,0.0,34690.07
Liveta    KAZLAUSKIENĖ,2330.00,0.0,459000.0,0.0,32000.0,0.0,15536.43
Darius    BREDELIS,16190.00,0.0,66514.0,0.0,36395.0,0.0,66379.54
Jonas    RAMANAUSKAS,0.00,0.0,123100.0,0.0,33000.0,0.0,38220.00
Dalia    URBANAVIČIENĖ,11758.00,8540.0,320000.0,0.0,12003.0,0.0,56857.54
Jadvyga    DUNAUSKAITĖ,14919.00,51004.0,20000.0,0.0,37508.0,0.0,59309.55
Arūnas Domininkas    GRABAŽIS,558.00,0.0,6231.0,0.0,14810.0,0.0,7993.11
Gediminas    KRASAUSKAS,13095.00,2500.0,80784.0,0.0,20000.0,0.0,52661.22
Pranas    JACIUNSKAS,21961.00,0.0,137052.0,8000.0,110608.0,0.0,87970.56
Regina    LUKOŠEVIČIENĖ,14555.00,0.0,200100.0,0.0,86000.0,6528.0,55508.26
Rytis    AUŠRA,6377.00,32308.0,60000.0,0.0,9000.0,5000.0,27459.32
Zinaida    MARMOKIENĖ,9625.00,21861.0,156000.0,0.0,34234.0,0.0,39682.24
Jonas    ALEKNAVIČIUS,9709.00,0.0,180000.0,0.0,21500.0,0.0,44599.00
Eglė    PLIKAITIENĖ,7719.00,1300.0,16500.0,0.0,50000.0,653.0,32620.27
Andrius    TUČKUS,14494.00,14000.0,0.0,0.0,0.0,5000.0,51792.00
Jonas    BARTKUS,45161.00,0.0,91482.0,0.0,33744.0,4693.0,188485.84
Vilhelmas    DŽIUGELIS,14760.00,0.0,211422.0,0.0,59056.0,151950.0,118064.47
Juozas    ŠILANSKAS,11411.00,71558.0,180659.0,0.0,35404.0,1520.0,47041.87
Linas    LIEKIS,71886.00,219475.0,275000.0,0.0,134900.0,21579.0,291009.69
