kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,53.12%,289,52.23%,86,Ignalinos (Nr.10) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,46.88%,243,46.10%,88,Ignalinos (Nr.10) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,54.05%,653,53.23%,261,Ignalinos Centro (Nr.9) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,45.95%,567,45.25%,210,Ignalinos Centro (Nr.9) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,56.40%,106,55.06%,79,Grigaliūnų (Nr.9) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,43.60%,81,42.56%,62,Grigaliūnų (Nr.9) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,62.92%,163,62.05%,61,Trūdų (Nr.8) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,37.08%,88,36.57%,44,Trūdų (Nr.8) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,36.36%,17,35.16%,15,Grybėnų (Nr.8) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,63.64%,37,61.54%,19,Grybėnų (Nr.8) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,69.11%,61,68.39%,71,Reškutėnų (Nr.7) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,30.89%,35,30.57%,24,Reškutėnų (Nr.7) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,52.35%,52,49.37%,26,Gilūtų (Nr.7) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,47.65%,58,44.94%,13,Gilūtų (Nr.7) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,53.96%,119,52.52%,58,Pašaminės (Nr.6) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,46.04%,91,44.81%,60,Pašaminės (Nr.6) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,52.26%,167,51.21%,87,Dūkšto (Nr.6) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,47.74%,184,46.77%,48,Dūkšto (Nr.6) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,50.00%,56,49.19%,66,Dysnos (Nr.5) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,50.00%,54,49.19%,68,Dysnos (Nr.5) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,24.39%,87,23.72%,33,Didžiasalio (Nr.4) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,75.61%,300,73.52%,72,Didžiasalio (Nr.4) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,58.15%,95,56.41%,37,Ceikinių (Nr.3) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,41.85%,72,40.60%,23,Ceikinių (Nr.3) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,51.83%,61,51.30%,38,Bernotų (Nr.2) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,48.17%,69,47.67%,23,Bernotų (Nr.2) apylinkė
Česlovas JURŠĖNAS,Ignalinos - Švenčionių (Nr.53) apygarda,58.39%,33,57.32%,61,Antalksnės (Nr.1) apylinkė
Algirdas ŽIČKUS,Ignalinos - Švenčionių (Nr.53) apygarda,41.61%,35,40.85%,32,Antalksnės (Nr.1) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,38.82%,56,38.60%,10,Verbiškių (Nr.24) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,61.18%,78,60.82%,26,Verbiškių (Nr.24) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,90.71%,146,90.07%,108,Karkažiškės (Nr.24) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,9.29%,17,9.22%,9,Karkažiškės (Nr.24) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,30.48%,29,30.48%,28,Vorėnų (Nr.23) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,69.52%,78,69.52%,52,Vorėnų (Nr.23) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,91.30%,160,90.91%,50,Prienų (Nr.23) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,8.70%,17,8.66%,3,Prienų (Nr.23) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,37.65%,86,37.20%,39,Videniškių (Nr.22) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,62.35%,152,61.61%,55,Videniškių (Nr.22) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,93.59%,121,92.80%,98,Magūnų (Nr.22) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,6.41%,12,6.36%,3,Magūnų (Nr.22) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,38.30%,68,37.50%,22,Suginčių (Nr.21) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,61.70%,113,60.42%,32,Suginčių (Nr.21) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,35.71%,55,35.40%,25,Skudutiškio (Nr.20) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,64.29%,65,63.72%,79,Skudutiškio (Nr.20) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,40.29%,121,39.52%,45,Naujasodžio (Nr.19) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,59.71%,169,58.57%,77,Naujasodžio (Nr.19) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,28.04%,283,27.55%,44,Liepų (Nr.18) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,71.96%,713,70.68%,126,Liepų (Nr.18) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,78.40%,639,76.52%,156,Kranto (Nr.18) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,21.60%,155,21.08%,64,Kranto (Nr.18) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,37.05%,361,36.42%,48,Siesarties (Nr.17) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,62.95%,599,61.89%,96,Siesarties (Nr.17) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,84.12%,348,82.49%,203,Pabradės (Nr.17) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,15.88%,65,15.57%,39,Pabradės (Nr.17) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,44.00%,54,43.42%,45,Mindūnų (Nr.16) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,56.00%,61,55.26%,65,Mindūnų (Nr.16) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,29.96%,121,29.53%,42,Luokesos (Nr.15) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,70.04%,294,69.02%,87,Luokesos (Nr.15) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,40.26%,76,39.91%,17,Levaniškių (Nr.14) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,59.74%,92,59.23%,46,Levaniškių (Nr.14) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,68.18%,52,68.18%,38,Miežonių (Nr.13) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,31.82%,23,31.82%,19,Miežonių (Nr.13) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,50.64%,85,49.79%,153,Joniškio (Nr.12) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,49.36%,99,48.54%,133,Joniškio (Nr.12) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,47.32%,146,46.97%,48,Inturkės (Nr.11) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,52.68%,99,52.30%,117,Inturkės (Nr.11) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,35.00%,33,34.15%,9,Girsteitiškio (Nr.10) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,65.00%,42,63.41%,36,Girsteitiškio (Nr.10) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,44.33%,121,43.08%,47,Giedraičių (Nr.9) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,55.67%,151,54.10%,60,Giedraičių (Nr.9) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,36.40%,49,35.80%,38,Dubingių (Nr.8) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,63.60%,85,62.55%,67,Dubingių (Nr.8) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,42.31%,53,42.04%,13,Dapkūniškių (Nr.7) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,57.69%,56,57.32%,34,Dapkūniškių (Nr.7) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,46.22%,118,45.83%,47,Čiulėnų (Nr.6) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,53.78%,110,53.33%,82,Čiulėnų (Nr.6) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,63.21%,25,62.04%,42,Lakajos (Nr.5) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,36.79%,12,36.11%,27,Lakajos (Nr.5) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,56.98%,74,56.32%,24,Bijutiškio (Nr.5) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,43.02%,45,42.53%,29,Bijutiškio (Nr.5) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,56.38%,34,54.90%,50,Labanoro (Nr.4) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,43.62%,19,42.48%,46,Labanoro (Nr.4) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,41.87%,53,41.46%,32,Bekupės (Nr.4) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,58.13%,50,57.56%,68,Bekupės (Nr.4) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,75.26%,176,74.10%,113,Kaltanėnų (Nr.3) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,24.74%,47,24.36%,48,Kaltanėnų (Nr.3) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,30.65%,46,29.76%,15,Balninkų (Nr.3) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,69.35%,83,67.32%,55,Balninkų (Nr.3) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,50.24%,62,48.83%,42,Žalvarių (Nr.2) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,49.76%,55,48.36%,48,Žalvarių (Nr.2) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,65.50%,564,63.40%,148,Ateities (Nr.2) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,34.50%,280,33.39%,95,Ateities (Nr.2) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,64.54%,516,62.43%,172,Švenčionėlių (Nr.1) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,35.46%,297,34.30%,81,Švenčionėlių (Nr.1) apylinkė
Kazimira Danutė PRUNSKIENĖ,Molėtų - Švenčionių (Nr.54) apygarda,37.16%,122,36.33%,56,Alantos (Nr.1) apylinkė
Valentinas STUNDYS,Molėtų - Švenčionių (Nr.54) apygarda,62.84%,166,61.43%,135,Alantos (Nr.1) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,55.25%,157,49.31%,22,Bukiškio (Nr.53) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,44.75%,128,39.94%,17,Bukiškio (Nr.53) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,75.77%,81,74.50%,141,Skirlėnų (Nr.47) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,24.23%,34,23.83%,37,Skirlėnų (Nr.47) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,80.12%,147,78.31%,131,Veriškių (Nr.46) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,19.88%,62,19.44%,7,Veriškių (Nr.46) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,70.25%,125,67.95%,104,Sužionių (Nr.45) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,29.75%,70,28.78%,27,Sužionių (Nr.45) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,76.29%,319,74.08%,244,Sudervės (Nr.44) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,23.71%,144,23.03%,31,Sudervės (Nr.44) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,66.20%,147,64.74%,233,Pikeliškių (Nr.37) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,33.80%,130,33.05%,64,Pikeliškių (Nr.37) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,65.49%,362,60.59%,196,Didžiosios Riešės (Nr.36) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,34.51%,226,31.92%,68,Didžiosios Riešės (Nr.36) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,62.54%,87,61.69%,95,Visalaukės (Nr.35) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,37.46%,69,36.95%,40,Visalaukės (Nr.35) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,55.09%,88,52.27%,96,Glitiškių (Nr.34) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,44.91%,97,42.61%,53,Glitiškių (Nr.34) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,50.81%,175,48.86%,232,Paberžės (Nr.33) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,49.19%,250,47.30%,144,Paberžės (Nr.33) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,77.29%,78,76.32%,167,Eitminiškių (Nr.32) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,22.71%,59,22.43%,13,Eitminiškių (Nr.32) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,63.28%,80,62.31%,82,Rudausių (Nr.30) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,36.72%,67,36.15%,27,Rudausių (Nr.30) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,38.20%,12,35.79%,22,Kielių (Nr.24) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,61.80%,32,57.89%,23,Kielių (Nr.24) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,27.27%,6,26.32%,9,Viesų (Nr.23) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,72.73%,19,70.18%,21,Viesų (Nr.23) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,28.50%,22,26.32%,33,Šešuolėlių (Nr.22) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,71.50%,72,66.03%,66,Šešuolėlių (Nr.22) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,15.44%,14,13.13%,7,Kiauklių (Nr.21) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,84.56%,67,71.88%,48,Kiauklių (Nr.21) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,65.93%,134,64.86%,106,Karvio (Nr.21) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,34.07%,61,33.51%,63,Karvio (Nr.21) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,63.26%,234,61.26%,193,Maišiagalos (Nr.20) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,36.74%,190,35.58%,58,Maišiagalos (Nr.20) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,23.48%,26,21.23%,5,Anciūnų (Nr.20) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,76.52%,86,69.18%,15,Anciūnų (Nr.20) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,31.20%,63,29.55%,15,Širvintų kaimiškoji (Nr.19) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,68.80%,119,65.15%,53,Širvintų kaimiškoji (Nr.19) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,23.71%,15,21.90%,8,Motiejūnų (Nr.18) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,76.29%,53,70.48%,21,Motiejūnų (Nr.18) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,16.57%,20,14.89%,8,Družų (Nr.17) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,83.43%,96,75.00%,45,Družų (Nr.17) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,13.22%,11,12.60%,5,Alekniškio (Nr.16) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,86.78%,62,82.68%,43,Alekniškio (Nr.16) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,18.75%,19,18.32%,5,Vileikiškių (Nr.15) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,81.25%,71,79.39%,33,Vileikiškių (Nr.15) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,25.76%,51,24.71%,34,Musninkų (Nr.14) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,74.24%,166,71.22%,79,Musninkų (Nr.14) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,60.83%,118,59.84%,101,Geisiškių (Nr.14) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,39.17%,115,38.52%,26,Geisiškių (Nr.14) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,37.78%,54,34.52%,14,Kernavės (Nr.13) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,62.22%,97,56.85%,15,Kernavės (Nr.13) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,59.19%,169,58.77%,79,Dūkštų (Nr.13) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,40.81%,142,40.52%,29,Dūkštų (Nr.13) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,47.17%,74,45.45%,51,Medžiukų (Nr.12) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,52.83%,85,50.91%,55,Medžiukų (Nr.12) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,41.88%,29,39.80%,51,Šiaulių (Nr.11) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,58.12%,44,55.22%,67,Šiaulių (Nr.11) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,29.31%,23,27.27%,28,Bartkuškio (Nr.10) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,70.69%,49,65.78%,74,Bartkuškio (Nr.10) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,28.57%,25,26.23%,23,Liukonių (Nr.9) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,71.43%,64,65.57%,56,Liukonių (Nr.9) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,36.44%,58,32.82%,28,Gelvonų (Nr.8) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,63.56%,90,57.25%,60,Gelvonų (Nr.8) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,28.14%,21,26.55%,26,Bagaslaviškio (Nr.7) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,71.86%,64,67.80%,56,Bagaslaviškio (Nr.7) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,40.97%,51,36.88%,8,Virvyčių (Nr.6) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,59.03%,65,53.13%,20,Virvyčių (Nr.6) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,72.01%,138,67.63%,73,Čekoniškių (Nr.6) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,27.99%,71,26.28%,11,Čekoniškių (Nr.6) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,74.87%,92,72.54%,48,Platiniškių (Nr.5) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,25.13%,37,24.35%,10,Platiniškių (Nr.5) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,40.00%,30,37.19%,44,Čiobiškio (Nr.5) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,60.00%,53,55.78%,58,Čiobiškio (Nr.5) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,50.85%,417,45.74%,93,Buivydiškių (Nr.4) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,49.15%,431,44.22%,62,Buivydiškių (Nr.4) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,41.38%,52,40.58%,32,Alionių (Nr.4) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,58.62%,76,57.49%,43,Alionių (Nr.4) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,28.57%,28,27.03%,22,Juodiškių (Nr.3) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,71.43%,83,67.57%,42,Juodiškių (Nr.3) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,82.89%,149,82.45%,316,Buivydžių (Nr.3) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,17.11%,67,17.02%,29,Buivydžių (Nr.3) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,43.23%,103,36.39%,28,Riešės (Nr.2) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,56.77%,135,47.78%,37,Riešės (Nr.2) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,38.40%,324,36.21%,121,I.Šeiniaus (Nr.2) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,61.60%,519,58.10%,195,I.Šeiniaus (Nr.2) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,39.13%,226,36.13%,80,Širvintų m. (Nr.1) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,60.87%,346,56.20%,130,Širvintų m. (Nr.1) apylinkė
Leokadija POČIKOVSKA,Širvintų - Vilniaus (Nr.55) apygarda,56.54%,212,53.62%,121,Avižienių (Nr.1) apylinkė
Jonas PINSKUS,Širvintų - Vilniaus (Nr.55) apygarda,43.46%,230,41.22%,26,Avižienių (Nr.1) apylinkė
Vladimiras VOLČIOK,Vilniaus - Trakų (Nr.57) apygarda,68.35%,435,60.07%,105,Melioratorių (Nr.50) apylinkė
Jaroslav NARKEVIČ,Vilniaus - Trakų (Nr.57) apygarda,31.65%,206,27.81%,44,Melioratorių (Nr.50) apylinkė
Vladimiras VOLČIOK,Vilniaus - Trakų (Nr.57) apygarda,37.00%,193,35.71%,83,Juodšilių (Nr.49) apylinkė
Jaroslav NARKEVIČ,Vilniaus - Trakų (Nr.57) apygarda,63.00%,210,60.80%,260,Juodšilių (Nr.49) apylinkė
Vladimiras VOLČIOK,Vilniaus - Trakų (Nr.57) apygarda,16.22%,36,15.79%,12,Mažųjų Lygainių (Nr.48) apylinkė
Jaroslav NARKEVIČ,Vilniaus - Trakų (Nr.57) apygarda,83.78%,177,81.58%,71,Mažųjų Lygainių (Nr.48) apylinkė
