apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1956.03.18,Vedęs,Nebuvo,"Šakių rajono savivaldybės administracija, Žemės ūkio skyriaus vyriausiasis specialistas",Vilhelm HAASE,Gelgaudiškis,Aukštasis;LŽŪU;inžinierius - hidrotechnikas,Kelionės,"RUSIJA, Krasnojarsko kraštas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Vokietis (-ė),,,Nėra,Neturi
Radviliškio,1954.10.25,Vedęs,Nebuvo,"UAB ""Radviliškio komunalinės paslaugos"", direktoriaus pavaduotojas",Vitolis JANUŠEVIČIUS,"Radviliškio r. sav., Baisogalos mstl.",Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas,Fotografija,"LIETUVA, Vilniaus m.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1952.09.25,Vedęs,Nebuvo,"Vilniaus Prekybos ir Amatų Rūmai,. Alytaus filialo direktorius",Pranas JACIUNSKAS,Alytus,Aukštasis;Kauno technologijos universitetas;Vadybos magistras;Aukštasis;LŽŪU;Inžinierius-elektrikas,,"LIETUVA, Alytaus raj., Miroslavo sen., Seimeniškių k.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų;Rusų,Nėra,Neturi
Aušros,1945.11.18,Ištekėjusi,Nebuvo,"Šiaulių m. VšĮ Dainų pirminės sveikatos priežiūros centras, direktoriaus pavaduotoja medicinai, bendrosios praktikos gydytoja",Birutė Marija PAPLAUSKIENĖ,Šiauliai,Aukštasis;Kauno medicinos institutas;gydytoja,Dailė,"LIETUVA, Tauragės m.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų;Rusų;Lenkų,Nėra,Neturi
Pakruojo - Joniškio,1957.03.23,Vedęs,Nebuvo,Ūkininkas,Jonas JURGELIŪNAS,"Pakruojo r. sav., Meldinių k.",Aukštasis;Vilniaus valstybinis pedagoginis institutas;geografijos ir fizinio lav.mokytojas,Medžioklė,"LIETUVA, Meldinių k., Rozalimo sen.,  Pakruojo r.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1959.08.02,Vedęs,Nebuvo,"Anykščių rajono savivaldybė, vicemeras",Sigutis OBELEVIČIUS,"Anykščių r. sav., Traupio mstl.",Aukštasis;Vilniaus pedagoginis institutas;biologija-žemės ūkio pagrindai,Augalų kolekcionavimas,"LIETUVA, Kaišiadorių r., Požardžių k.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų;Lotynų,Nėra,Neturi
Daugiamandatė,1950.12.16,Ištekėjusi,Nebuvo,"N. Skokausko individuali įmonė, vadybininkė",Auksutė SKOKAUSKIENĖ,Kaunas,Aukštasis;Kauno politechnikos institutas;inžinierius statybininkas,,"LIETUVA, Prienai","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,,Nėra,Neturi
Kretingos,1958.02.20,Ištekėjusi,Nebuvo,"UAB ""Kretingos komunalininkas"", daugiabučių namų administratorė",Valerija ŽALIENĖ,Kretinga,"Aukštasis;Kauno politechnikos institutas, lengvosios pramonės fakultetas;medžio apdirbimo technologė",Kelionės,"RUSIJA, Krasnojarsko kraštas, Ingašo rajonas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Daugiamandatė,1959.08.30,Vedęs,Nebuvo,"UAB ""Avižienių nekilnojamasis turtas"", direktorius",Vytautas PLENTA,Vilnius,Aukštasis;Vilniaus inžinerinis statybos inst.;Pramoninė-civilinė statyba,Kelionės,"LIETUVA, Jonava","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų,Nėra,Neturi
Šiaulių kaimiškoji,1962.12.04,Išsiskyręs,Nebuvo,"Šiaulių rajono savivaldybė, mero pavaduotojas",Jonas NOVOGRECKIS,Kuršėnai,Aukštasis;Lietuvos kūno kultūros institutas;kūno kultūros dėstytojas;Specialus vidurinis;Šiaulių miesto 13-oji technikos mokykla;frezuotojas,Bendravimas su žmonėmis,"LIETUVA, Gergždelių km., Šiaulių rajonas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1959.11.21,Ištekėjusi,Nebuvo,"VŠĮ Panevėžio rajono savivaldybės bendrosios praktikos poliklinika, gydytoja",Violeta GRIGIENĖ,"Panevėžio r. sav., Dembavos k.","Aukštasis;Kauno medicinos institutas, gydomasis fakultetas;gydytoja",,"LIETUVA, Dotnuva, Kėdainių r.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1938.02.10,Vedęs,Nebuvo,"Vilniaus Gedimino Technikos univ. , fundamentinių mokslų f-to dekanas",Algirdas ČIUČELIS,Vilnius,Aspirantūra;VISI;Statybinė mech.;Aukštasis;Vilniaus universitetas;matematikas;Vidurinis;Obelių darbo jaunimo mok.; ,Gamta,"LIETUVA, Rokiškio raj. Armonių k.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1957.05.20,Vedęs,Nebuvo,"VŠĮ Radviliškio ligoninė, chirurgas",Aloyzas JUODIS,Radviliškis,Aukštasis;Kauno medicinos universitetas;Chirurgas,Medžioklė,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Šilalės - Šilutės,1963.09.29,Išsiskyręs,Nebuvo,"Lietuvos gyventojų genocido ir rezistencijos tyrimo centras, Genocido ir rezistencijos tyrimo departamento direktorius",Arvydas ANUŠAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;istorikas;Aukštesnysis;Vilniaus 21-oji technikos mokykla;šaltkalvis;Vidurinis;Vilniaus 34-oji (dab. Sausio 13-osios) vid. mokykla; ,Fotografavimas,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų;Prancūzų;Lenkų;Anglų,Nėra,Neturi
Dzūkijos,1966.05.05,Vedęs,Nebuvo,"Alytaus raj. sav., meras",Algirdas VRUBLIAUSKAS,"Alytaus r. sav., Junonių k.",Aukštasis;Kauno TU magistras;vadybos mokslų magistr.;Aukštasis;Lietuvos veterinarijos akademija;veterinarijos gydytojas,Sportas,"LIETUVA, Lačionių k., Alytaus r.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Centro,1949.05.12,Ištekėjusi,Nebuvo,"Kauno apskrities viršininko administracija, Socialinių reikalų, kultūros ir švietimo departamento direktorė (1997-dabar)",Vincė Vaidevutė MARGEVIČIENĖ,Kaunas,"Aukštasis;Kauno technologijos universitetas, administravimo fakultetas;viešojo administravimo magistras;Aukštasis;Vilniaus universitetas, gamtos fakultetas;biologo, biologijos ir chemijos dėstytojo bakalauras",Gėlių auginimas,"RUSIJA, Irkutskas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Lenkų;Anglų;Rusų,Nėra,Neturi
Alytaus,1958.07.06,Vedęs,Nebuvo,"Alytaus m. savivaldybė, savivaldybės tarybos sekretorius",Dobilas KURTINAITIS,Alytus,Aukštasis;LTU;teisės magistras;Aukštasis;Vilniaus universitetas;ekonomistas,Ekonomika,"LIETUVA, Vilkaviškio raj., Švitrūnų k.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Kauno kaimiškoji,1958.08.22,Vedęs,Nebuvo,"AB ""Lietuvos draudimas"", Kauno regiono valdytojas",Donatas JANKAUSKAS,"Kauno r. sav., Domeikavos k.",Aukštasis;Kauno technologijos universitetas;viešojo administravimo magistras;Aukštasis;Kauno politechnikos institutas;gamybos automatizavimas,Kalnų slidinėjimas,"RUSIJA, Buriatija - tremtyje","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1935.02.12,Nevedęs,Nebuvo,Iki 2001 m. rugsėjo mėn. LR Seimo Ekonomikos komiteto patarėjas. dabar Baltijos energetinių sistemų tyrimo asociacijos viceprezidentas.,Arimantas DRAGŪNEVIČIUS,Kaunas,Aukštasis;Kauno Politechnikos institutas (dabar KTU);inžinierius - elektrikas,Filosofija,"LIETUVA, KAUNAS","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1975.03.20,Vedęs,Nebuvo,"Kauno miesto savivaldybės taryba, mero patarėjas",Andrius KUPČINSKAS,Kaunas,"Aukštasis;Lietuvos teisės akademija, Valstybės valdymo fakultetas;viešasis administravimas;Aukštasis;VDU Politikos mokslų ir diplomatijos institutas;žurnalistika;Aukštasis;Vytauto Didžiojo universitetas, Humanitarinių mokslų fakultetas;istorija - politologija",Istorinės knygos,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Plungės - Rietavo,1978.02.16,Nevedęs,Nebuvo,"UAB ""J&G produkcija"", vyr. redaktorius",Gediminas JAUNIUS,Vilnius,"Nebaigtas aukštasis;VDU;religijos studijos;Nebaigtas aukštasis;VDU, KTF Kauno kunigų seminarija; ;Nebaigtas aukštasis;VU Žurnalistikos institutas; ;Vidurinis;E. Balsio menų gimnazija;saksofonininkas",Kelionės,"LIETUVA, Plungė","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Vokiečių;Rusų;Lotynų,Nėra,Neturi
Daugiamandatė,1956.04.21,Vedęs,Nebuvo,"UAB ""Liutgaras"", marketingo direktorius",Rimantas DIJOKAS,Utena,Aukštasis;Vilniaus Gedimino technikos universitetas;inžinierius statybininkas;Specialus vidurinis;Vilniaus statybos technikumas;technikas statybininkas,Kompiuterija,"RUSIJA, Magadano miestas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Nevėžio,1953.05.30,Vedęs,Nebuvo,"Panevėžio m. teatras ""Menas"", meno vadovas",Julius DAUTARTAS,Panevėžys,Aukštasis;Rusijos meno akademija;režisierius-statytojas;Aukštasis;Lietuvos meno akademija;aktorius,Kelionės,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Utenos,1964.08.09,Vedęs,Nebuvo,"UAB ERGO Lietuva, Utenos regioninio centro direktorius",Edmundas PUPINIS,Utena,Aukštasis;Lietuvos žemės ūkio universitetas;edukologija;Aukštasis;Lietuvos žemės ūkio akademija;žemės ūkis,Muzika,"LIETUVA, Ignalinos raj., Vėlūnų km.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1948.06.08,Vedęs,Nebuvo,"Smalininkų aukštesnioji žemės ūkio mokykla, vyriausias vidaus auditorius",Edvardas STRONČIKAS,"Jurbarko r. sav., Smalininkų k.",Aukštasis;Kauno politechnikos institutas;chemijos ir maisto pramonės mašinos ir aparatai kvalifikacija: inžinierius mechanikas,Istorinės knygos,"LIETUVA, Jurbarko miestas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Jonavos,1953.11.03,Ištekėjusi,Nebuvo,"Lietuvos diabeto asociacija, prezidentė",Vida AUGUSTINIENĖ,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas (Vilniaus Gedimino universitetas);Miestų statyba,Knygos,"LIETUVA, Plungė","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1947.10.04,Vedęs,Nebuvo,"AB ""Alna"", valdybos pirmininkas",Valentinas Pranas MILAKNIS,Vilnius,Aukštasis;KTU Vilniaus filialas (dabar VGTU);radijo inžinierius,Bitininkystė,"LIETUVA, Obelių m. Rokiškio raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Vokiečių;Rusų,Nėra,Neturi
Raseinių,1956.01.19,Vedęs,Nebuvo,"Muitinės departamentas prie Finansų ministerijos, Pažeidimų prevencijos skyriaus vyriausiasis inspektorius",Saulius PEČELIŪNAS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;inžinierius kelininkas,Fotografija,"LIETUVA, Druskininkai","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1955.12.20,Vedęs,Nebuvo,"AB ""Suskystintos dujos"", Rokiškio dujų ūkio viršininkas",Vytautas MASIULIS,Rokiškis,Aukštasis;Vilniaus inžnierinis statybos institutas;Statybos ekonomika ir organizavimas;Specialus vidurinis;Panevėžio politechnikumas;Pramoninė civilinė statyba,Menas,"LIETUVA, Biržai","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Molėtų - Švenčionių,1959.10.14,Vedęs,Nebuvo,"UAB ""Eurokubas"", patarėjas-konsultantas",Vilius NAVICKAS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;inžinierius-mechanikas,Moto sportas,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Naujosios Vilnios,1940.01.01,Vedęs,Nebuvo,"Nedirbu, pensininkas",Petras MUSTEIKIS,Vilnius,Aukštasis;Tomsko geležinkelių transporto inžinierijos elektromechanikos institutas;inžinierius geležinkelininkas,Kelionės,"LIETUVA, Kelmės r. savivaldybė, Vaiguvos seniūnija, Klapatauskių kaimas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų;Anglų;Lenkų,Nėra,Neturi
Prienų,1939.02.01,Vedęs,Nebuvo,"Nuo 2001.02.15 iki 2004.07.30 Lietuvos generalinė prokuratūra, specialiųjų tyrimų skyriaus vyr.prokuroro pavaduotojas.",Liudvikas SABUTIS,Vilnius,Aukštasis;Vilniaus universiteto Teisės fakultetas;teisininkas,Darbas gyv.aplinkoje,"LIETUVA, Klaipėda, užaugau savo tėviškėje - Kretingoje","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų;Anglų;Prancūzų,Nėra,Neturi
Baltijos,1971.09.07,Vedęs,Nebuvo,LR Seimo narys,Artūras VAZBYS,Vilnius,Aukštasis;Vilniaus universitetas;Organizacinės psichologijos magistras;Aukštasis;Vilniaus universitetas;Psichologija,Futbolas,"LIETUVA, Jonava","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Kalniečių,1940.01.04,Vedęs,Nebuvo,"Kauno medicinos universiteto Biomedicininių tyrimų institutas,Širdies ir kraujagyslių chirurgijos lab.vedėjas, kardiochirurgijos prof., klinikų kardiochirurgas",Arimantas DUMČIUS,Kaunas,"Aukštasis;Kauno medicinos institutas, gydomasis fakultetas;gydytojas",Bibliofilija,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų;Rusų;Anglų,Nėra,Neturi
Biržų - Kupiškio,1957.10.09,Nevedęs,Nebuvo,"UAB ""Gilota"", direktoriaus pavaduotojas ekonomikai",Vytautas MOCKUS,Kupiškis,Aukštasis;Vilniaus Valstybinis universitetas (VVU);prekybos ekonomika,,"LIETUVA, Kupiškis","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų;Rusų,Nėra,Neturi
Panemunės,1957.07.16,Vedęs,Nebuvo,"Valstybės žydų muziejus, direktorius",Emanuelis ZINGERIS,Vilnius,Aukštasis;VVU (Vilniaus universitetas);lietuvių kalba ir literatūra,,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Žydas (-ė),,Lenkų;Idiš;Anglų;Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1959.07.10,Vedęs,Nebuvo,"Panevėžio miesto savivaldybė, miesto savivaldybės meras",Vitas MATUZAS,Panevėžys,Aukštasis;Kauno politechnikos institutas (KTU);radijo inžinierius radioelektronikas,Informacinės technologijos,"LIETUVA, Beinoravos km. ,  Radviliškio raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Prancūzų;Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1959.04.16,Vedęs,Nebuvo,"VšĮ Vilniaus psichoterapijos ir psichoanalizės centras, direktorius",Raimundas ALEKNA,Vilnius,Aukštasis;Kauno medicinos institutas;gydytojas,Grožinė literatūra,"LIETUVA, Kupiškio raj. Subačius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Marijampolės,1975.07.31,Vedęs,Nebuvo,"Teisės institutas, direktoriaus pavaduotojas",Petras RAGAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;teisė,Skaitymas,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Dainavos,1958.03.26,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Egidijus VAREIKIS,"Vilniaus r. sav., Bendorių k.",Aukštasis;Vilniaus universitetas;bioorganinė chemija,Futbolas,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų;Vokiečių;Prancūzų,Nėra,Neturi
Daugiamandatė,1950.12.04,Vedęs,Nebuvo,"Advokatų kontora ""V. Žiemelis, A. Valys ir partneriai"", advokatas",Vidmantas ŽIEMELIS,Vilnius,Aukštasis;VVU;Teisininkas,Filosofinė literatūra,"LIETUVA, Gališkių km., Molėtų raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų;Prancūzų;Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1949.02.08,Vedęs,Nebuvo,"Vilniaus m. savivaldybės administracijos Žirmūnų seniūnija, Žirmūnų seniūnas",Rytas KUPČINSKAS,Kaunas,"Aukštasis;Kauno politechnikos institutas (Šiuo metu Kauno Technologijos universitetas);inžinierius-elektrikas, automatika-telemechanika",Ekonomika,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Pramonės,1956.07.23,Vedęs,Nebuvo,"Kauno miesto savivaldybė, Mero pirmasis pavaduotojas",Kazys STARKEVIČIUS,Kaunas,Aukštasis;Vilniaus universitetas;istorijos fak.,Fotografija,"LIETUVA, Kauno raj., Rokų km.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1933.09.21,Vedęs,Nebuvo,"LRS, Seimo narys",Antanas Napoleonas STASIŠKIS,Vilnius,Aukštasis;Vilniaus universitetas;puslaidininkių fizikos inžinierius,Bitininkystė,"LIETUVA, Kaniūkų km., Užpalių sen., Utenos raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Rusų,Nėra, 
Suvalkijos,1961.04.24,Netekėjusi,Nebuvo,"VšĮ Kalvarijos ligoninė, vyr.gydytoja",Birutė KAŽEMĖKAITĖ,Kalvarija,Aukštasis;Kauno medicinos institutas;gydytoja,Automobiliai,"LIETUVA, Jutkių k., Juodupės sen., Rokiškio raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Pasvalio - Panevėžio,1956.07.01,Vedęs,Nebuvo,"Pasvalio pirminės asmens sveikatos priežiūros centras, vyriausiasis gydytojas",Antanas MATULAS,Pasvalys,Aukštasis;Kauno medicinos institutas;gydytojas,,"LIETUVA, Pernarava, Kėdainių r,","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Žirmūnų,1957.05.04,Ištekėjusi,Nebuvo,Lietuvos Respublikos Seimo narė nuo 2004.08.18,Vilija ALEKNAITĖ ABRAMIKIENĖ,Vilnius,"Aukštasis;Lietuvos valstybinė konservatorija (dabar- Lietuvos Muzikos akademija);fortepijonas(koncertinio atlikėjo, kamerinio ansamblio solisto, koncertmeistero, dėstytojo kvalifik)",Filosofija,"LIETUVA, Raseinių raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Vokiečių;Lenkų;Anglų;Rusų,Nėra,Neturi
Šilainių,1957.07.16,Vedęs,Nebuvo,"VO ""Konservatyvioji ateitis"", direktorius",Rimantas Jonas DAGYS,Grigiškės,"Aukštasis;Vilniaus universitetas chemijos fakultetas;chemikas, dėstytojas",Žvejyba,"KAZACHSTANAS, Karagandos sritis, Čurubai-Nuros m.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1956.08.29,Vedęs,Nebuvo,"AB ""Kauno energija"", gen. direktoriaus patarėjas",Ramūnas GARBARAVIČIUS,Kaunas,Aukštasis;Kauno politechnikos institutas;inžinierius mechanikas,Džiazas,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Šeškinės,1958.01.17,Vedęs,Nebuvo,"Viešoji įstaiga ""Vertimo, dokumentacijos ir informacijos centras"", generalinis direktorius",Audronius AŽUBALIS,Vilnius,Aukštasis;Vilniaus universitetas;žurnalistikos,Istorinės tematikos literatūra,"LIETUVA, Vilnius","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų;Rusų;Prancūzų,Nėra,Neturi
