kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.7458,132,0.7135,0,Pakumulšių (Nr. 33) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.2542,45,0.2432,0,Pakumulšių (Nr. 33) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5464,47,0.5248,6,Gergždelių (Nr. 32) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4536,41,0.4356,3,Gergždelių (Nr. 32) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4681,82,0.4607,6,Varputėnų (Nr. 31) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5319,93,0.5236,7,Varputėnų (Nr. 31) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.7003,247,0.6906,3,Micaičių (Nr. 30) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.2997,99,0.2956,8,Micaičių (Nr. 30) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6034,412,0.5833,8,Daugėlių (Nr. 29) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3966,267,0.3833,9,Daugėlių (Nr. 29) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5106,264,0.5009,1,Pavenčių (Nr. 28) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4894,251,0.4802,3,Pavenčių (Nr. 28) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3539,245,0.3398,2,Pušyno (Nr. 27) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6461,432,0.6204,19,Pušyno (Nr. 27) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5367,645,0.5229,5,Gedimino (Nr. 26) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4633,554,0.4513,7,Gedimino (Nr. 26) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5677,397,0.5599,14,Centro (Nr. 25) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4323,299,0.4264,14,Centro (Nr. 25) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5311,517,0.5207,12,V. Ivinskio (Nr. 24) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4689,442,0.4596,25,V. Ivinskio (Nr. 24) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.7673,113,0.7439,9,Smilgių (Nr. 23) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.2327,35,0.2256,2,Smilgių (Nr. 23) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5944,163,0.5686,7,Verbūnų (Nr. 22) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4056,114,0.388,2,Verbūnų (Nr. 22) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.7778,164,0.7706,4,Gilaičių (Nr. 21) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.2222,48,0.2202,0,Gilaičių (Nr. 21) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5132,233,0.5,1,Kužių (Nr. 20) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4868,218,0.4744,4,Kužių (Nr. 20) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6937,185,0.6667,3,Šiupylių (Nr. 19) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3063,67,0.2943,16,Šiupylių (Nr. 19) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6513,345,0.6348,107,Gruzdžių (Nr. 18) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3487,201,0.3399,41,Gruzdžių (Nr. 18) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.7425,258,0.7113,13,Naisių (Nr. 17) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.2575,78,0.2467,16,Naisių (Nr. 17) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6938,392,0.6774,9,Meškuičių (Nr. 16) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3062,151,0.299,26,Meškuičių (Nr. 16) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4878,84,0.4762,16,Žadžiūnų (Nr. 15) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5122,100,0.5,5,Žadžiūnų (Nr. 15) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4529,100,0.4391,1,Šilėnų (Nr. 14) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5471,115,0.5304,7,Šilėnų (Nr. 14) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6284,470,0.6112,22,Kairių (Nr. 13) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3716,247,0.3615,44,Kairių (Nr. 13) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4494,189,0.4454,11,Bazilionų (Nr. 12) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5506,204,0.5457,41,Bazilionų (Nr. 12) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5522,132,0.5449,32,Kurtuvėnų (Nr. 11) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4478,114,0.4419,19,Kurtuvėnų (Nr. 11) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6089,115,0.5913,8,Gilvyčių (Nr. 10) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3911,75,0.3798,4,Gilvyčių (Nr. 10) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.56,173,0.5355,23,Bubių (Nr. 9) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.44,138,0.4208,16,Bubių (Nr. 9) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5444,90,0.5412,2,Einoraičių (Nr. 8) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4556,75,0.4529,2,Einoraičių (Nr. 8) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4096,53,0.3842,15,Pakapės (Nr. 7) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5904,84,0.5537,14,Pakapės (Nr. 7) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4577,156,0.4449,66,Aukštelkės (Nr. 6) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5423,159,0.5271,104,Aukštelkės (Nr. 6) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4147,107,0.4084,0,Lieporių (Nr. 5) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5853,137,0.5763,14,Lieporių (Nr. 5) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.469,115,0.4566,6,Voveriškių (Nr. 4) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.531,106,0.517,31,Voveriškių (Nr. 4) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.4883,144,0.4834,2,Vijolių (Nr. 3) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.5117,151,0.5066,2,Vijolių (Nr. 3) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.6169,286,0.5977,20,Bridų (Nr. 2) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.3831,159,0.3711,31,Bridų (Nr. 2) apylinkė
Ramūnas Karbauskis,Šiaulių kaimiškoji (Nr. 45) apygardos,0.509,474,0.4954,9,Ginkūnų (Nr. 1) apylinkė
Vincas Girnius,Šiaulių kaimiškoji (Nr. 45) apygardos,0.491,427,0.4779,39,Ginkūnų (Nr. 1) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6155,276,0.5875,33,Žeimelio (Nr. 38) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3845,175,0.3669,18,Žeimelio (Nr. 38) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5059,110,0.4885,18,Ūdekų (Nr. 37) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4941,110,0.4771,15,Ūdekų (Nr. 37) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.443,66,0.4167,4,Triškonių (Nr. 36) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.557,83,0.5238,5,Triškonių (Nr. 36) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.3483,47,0.3388,15,Šukionių (Nr. 35) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.6517,90,0.6339,26,Šukionių (Nr. 35) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.7818,81,0.7818,5,Sosdvario (Nr. 34) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.2182,23,0.2182,1,Sosdvario (Nr. 34) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6563,55,0.6087,29,Stačiūnų (Nr. 33) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3438,39,0.3188,5,Stačiūnų (Nr. 33) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6267,252,0.6091,30,Rozalimo (Nr. 32) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3733,151,0.3629,17,Rozalimo (Nr. 32) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4135,38,0.4057,5,Rimkūnų (Nr. 31) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5865,57,0.5755,4,Rimkūnų (Nr. 31) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6256,118,0.6225,9,Plaučiškių (Nr. 30) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3744,75,0.3725,1,Plaučiškių (Nr. 30) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.3986,54,0.3806,5,Plento (Nr. 29) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.6014,78,0.5742,11,Plento (Nr. 29) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5,35,0.4588,4,Preičiūnų (Nr. 28) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5,34,0.4588,5,Preičiūnų (Nr. 28) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6,70,0.5725,5,Peleniškių (Nr. 27) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4,46,0.3817,4,Peleniškių (Nr. 27) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5485,113,0.5263,17,Pašvitinio (Nr. 26) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4515,100,0.4332,7,Pašvitinio (Nr. 26) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.2857,33,0.2714,5,Pamūšio (Nr. 25) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.7143,92,0.6786,3,Pamūšio (Nr. 25) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5563,77,0.5197,2,Stupurų (Nr. 24) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4437,63,0.4145,0,Stupurų (Nr. 24) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6032,496,0.5911,65,Pakruojo (Nr. 24) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3968,326,0.3888,43,Pakruojo (Nr. 24) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6508,775,0.6364,58,Naujamiesčio (Nr. 23) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3492,425,0.3415,22,Naujamiesčio (Nr. 23) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4228,52,0.4145,11,Noreikių (Nr. 22) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5772,79,0.5658,7,Noreikių (Nr. 22) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6527,102,0.6193,7,Satkūnų (Nr. 21) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3473,51,0.3295,7,Satkūnų (Nr. 21) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4537,95,0.4242,3,Medikonių (Nr. 21) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5463,98,0.5108,20,Medikonių (Nr. 21) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4727,76,0.4535,2,Mikniūnų (Nr. 20) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5273,81,0.5058,6,Mikniūnų (Nr. 20) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5432,118,0.528,14,Mindaugių (Nr. 19) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4568,105,0.444,6,Mindaugių (Nr. 19) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4819,179,0.4728,21,Mažeikonių (Nr. 19) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5181,196,0.5083,19,Mažeikonių (Nr. 19) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5419,157,0.5127,24,Lygumų (Nr. 18) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4581,141,0.4334,12,Lygumų (Nr. 18) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4505,50,0.4464,0,Linų (Nr. 17) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5495,47,0.5446,14,Linų (Nr. 17) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5551,143,0.5225,8,Kriukų (Nr. 16) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4449,114,0.4187,7,Kriukų (Nr. 16) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6088,380,0.5798,34,Linkuvos (Nr. 16) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3912,249,0.3725,17,Linkuvos (Nr. 16) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6323,91,0.6012,7,Kirnaičių (Nr. 15) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3677,54,0.3497,3,Kirnaičių (Nr. 15) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6947,88,0.6947,3,Linksmučių (Nr. 15) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3053,39,0.3053,1,Linksmučių (Nr. 15) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5404,103,0.5292,24,Kepalių (Nr. 14) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4596,83,0.45,25,Kepalių (Nr. 14) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5899,66,0.5503,16,Laipuškių (Nr. 14) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4101,53,0.3826,4,Laipuškių (Nr. 14) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5548,84,0.5212,2,Plikiškių (Nr. 13) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4452,66,0.4182,3,Plikiškių (Nr. 13) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6916,69,0.6379,5,Kauksnųjų (Nr. 13) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3084,30,0.2845,3,Kauksnųjų (Nr. 13) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4503,56,0.4172,12,Kalpokų (Nr. 12) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5497,72,0.5092,11,Kalpokų (Nr. 12) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5741,154,0.533,32,Klovainių (Nr. 11) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4259,127,0.3954,11,Klovainių (Nr. 11) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6258,96,0.5915,1,Gasčiūnų (Nr. 10) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3742,57,0.3537,1,Gasčiūnų (Nr. 10) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4525,97,0.431,3,Grikpėdžių (Nr. 10) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5475,111,0.5216,10,Grikpėdžių (Nr. 10) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4569,131,0.4387,12,Guostagalio (Nr. 9) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5431,152,0.5215,18,Guostagalio (Nr. 9) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5126,55,0.5126,6,Gedučių (Nr. 8) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4874,50,0.4874,8,Gedučių (Nr. 8) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6406,114,0.615,9,Daunoriškės (Nr. 7) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3594,66,0.345,3,Daunoriškės (Nr. 7) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.6324,93,0.6158,24,Gačionių (Nr. 7) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.3676,63,0.3579,5,Gačionių (Nr. 7) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5729,112,0.5429,2,Darginių (Nr. 6) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4271,80,0.4048,5,Darginių (Nr. 6) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.566,76,0.5521,14,Dvariškių (Nr. 6) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.434,65,0.4233,4,Dvariškių (Nr. 6) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5788,170,0.5618,21,Bariūnų (Nr. 5) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4212,120,0.4088,19,Bariūnų (Nr. 5) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.3261,29,0.3191,1,Draudelių (Nr. 5) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.6739,54,0.6596,8,Draudelių (Nr. 5) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5207,55,0.4846,8,Degučių (Nr. 4) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4793,52,0.4462,6,Degučių (Nr. 4) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.7279,522,0.6905,29,V.Kudirkos (Nr. 3) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.2721,202,0.2581,4,V.Kudirkos (Nr. 3) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.3289,25,0.3289,0,Degesių (Nr. 3) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.6711,51,0.6711,0,Degesių (Nr. 3) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.7153,1049,0.7018,24,Livonijos (Nr. 2) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.2847,416,0.2793,11,Livonijos (Nr. 2) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.4895,98,0.464,18,Bardiškių (Nr. 2) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.5105,96,0.484,25,Bardiškių (Nr. 2) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.7064,803,0.6614,39,Žemaičių (Nr. 1) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.2936,338,0.2749,12,Žemaičių (Nr. 1) apylinkė
Nikolaj Medvedev,Pakruojo Joniškio (Nr. 46) apygardos,0.5903,161,0.5659,45,Balsių (Nr. 1) apylinkė
Alvydas Šedžius,Pakruojo Joniškio (Nr. 46) apygardos,0.4097,105,0.3929,38,Balsių (Nr. 1) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.368,204,0.3605,26,Vaškų (Nr. 35) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.632,357,0.6191,38,Vaškų (Nr. 35) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.5382,161,0.5259,22,Tetirvinų (Nr. 34) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.4618,145,0.4511,12,Tetirvinų (Nr. 34) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4413,100,0.4351,24,Nairių (Nr. 33) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5587,141,0.5509,16,Nairių (Nr. 33) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.5635,109,0.5399,33,Grūžių (Nr. 32) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.4365,92,0.4183,18,Grūžių (Nr. 32) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.3345,81,0.3297,11,Žilpamūšio (Nr. 31) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.6655,178,0.6559,5,Žilpamūšio (Nr. 31) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.3604,64,0.3515,7,Žadeikonių (Nr. 30) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.6396,117,0.6238,9,Žadeikonių (Nr. 30) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4504,254,0.4393,14,Saločių (Nr. 29) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5496,290,0.5361,37,Saločių (Nr. 29) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.3787,125,0.3652,28,Raubonių (Nr. 28) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.6213,218,0.599,33,Raubonių (Nr. 28) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.6364,146,0.6272,29,Namišių (Nr. 27) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.3636,89,0.3584,11,Namišių (Nr. 27) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4967,105,0.4778,46,Kiemėnų (Nr. 26) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5033,107,0.4842,46,Kiemėnų (Nr. 26) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.3,39,0.2963,9,Deglėnų (Nr. 25) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.7,100,0.6914,12,Deglėnų (Nr. 25) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.5912,143,0.5757,32,Mikoliškio (Nr. 24) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.4088,101,0.398,20,Mikoliškio (Nr. 24) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4221,192,0.4081,30,Pušaloto (Nr. 23) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5779,238,0.5588,66,Pušaloto (Nr. 23) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4257,115,0.4131,11,Perekšlių (Nr. 22) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5743,160,0.5574,10,Perekšlių (Nr. 22) apylinkė
Antanas Matulas,Pasvalio Panevėžio (Nr. 47) apygardos,0.4923,79,0.4729,17,Rinkūnų (Nr. 22) apylinkė
Vytautas Einoris,Pasvalio Panevėžio (Nr. 47) apygardos,0.5077,91,0.4877,8,Rinkūnų (Nr. 22) apylinkė
